,Date_hourly,weighted_positive_fb,weighted_negative_fb,weighted_neutral_fb,weighted_DocTone,Pct_Change,RF_Predictions,XGBoost_Predictions,DecisionTree_Predictions,y_ensemble
23,2024010909.0,0.1123376866819677,0.8103320121256958,0.2756218120222937,0.0664306340144862,0.0614576048487974,-2.194481384184236,-1.2351043394484416,-2.4145422102701226,-2.17206625553479
24,2024010910.0,0.2926749711057823,0.6432828989521657,0.1807150238559119,0.1766762141799082,0.0148254828871554,-2.4738560227437807,-1.6732709959556658,-2.4145422102701226,-2.432979053388707
25,2024010911.0,0.2502364618573574,0.5372212017889112,0.3969619136378767,0.3369810641620661,0.4235314048536698,-0.612939979322003,0.04876512067157778,-0.6374345722328765,-0.5858634661589807
26,2024010912.0,0.2937243086254169,0.4832749043553883,0.4568408518000563,0.3161442131187227,0.0231954958564318,-0.1781504103595065,-0.05826524589315853,0.00869891989378025,-0.15578778429343693
27,2024010913.0,0.3393925800031567,0.5901284391522615,0.335323804911956,0.3313233852901163,-0.0168651839359209,-0.62611640847153,-0.21676772332549657,-0.6374345722328765,-0.6090161728993359
28,2024010914.0,0.1107390610466285,0.5379363808989758,0.3431192984694973,0.1868126770947267,-0.1096329404819594,-2.194481384184236,-1.4352667537947277,-0.6374345722328765,-2.0187527989306875
29,2024011009.0,0.4488523735343389,0.4966099970006398,0.4248808634394956,0.2696195929557969,0.115994600978563,0.011244860897137629,0.02595932337535515,0.00869891989378025,0.011664330919686168
30,2024011010.0,0.3292097288795464,0.4209805804570949,0.56618158670932,0.3815996521490387,0.1095428691805432,0.020465193492299676,0.024326612662238727,0.00869891989378025,0.01956244601873278
31,2024011011.0,0.2643201016604635,0.8584004760109137,0.1714386862215889,0.2120526112517512,-0.0715427994276643,-2.551811837919259,-0.30759699007552793,-2.4145422102701226,-2.439871314017224
32,2024011012.0,0.4065146555058248,0.2749643149670424,0.5386859214182358,0.3636802579839209,0.0968543394955109,0.03929698047319603,0.02017903510876111,0.00869891989378025,0.03565770086419803
33,2024011013.0,0.4270497176062132,0.4527779192062242,0.361639371686748,0.4205030906510006,0.0820379057195116,0.013991923096714884,-0.01658353251322852,0.00869891989378025,0.012154462249924003
34,2024011014.0,0.291678560687396,0.7064211599555195,0.2788846095080394,0.3179668740142467,0.315285017655961,-0.9701525313320769,0.0867185206889591,-2.096569819366529,-1.0261334199515275
35,2024011015.0,0.1285273877166784,0.7517581445629049,0.2327901617194487,0.3447537234619414,-0.1529564597913125,-2.243148739633097,-2.374568554831094,-2.096569819366529,-2.2355934132855486
36,2024011109.0,0.3182019033936002,0.7279909512797178,0.1939214946588847,0.2942121659377231,-0.265918465629511,-1.91008610511754,-1.5217839488672755,-2.096569819366529,-1.9099039168472989
37,2024011110.0,0.1905977406482523,0.5347783744753593,0.4065368461912537,0.2547411632176567,-0.489166946590524,-0.1442885043154508,-0.22570597394308656,-0.2774923714745104,-0.16005138145836867
38,2024011111.0,0.4212924385396266,0.4709388003449166,0.4077970984304153,0.3776648448002617,-0.293242758591588,0.03955835712802852,-0.07562222875890737,0.00869891989378025,0.03163988547209441
39,2024011112.0,0.4482115184035861,0.4286435571125694,0.3823068422237669,0.2653893024152308,0.2814040581427298,-0.014321573134176008,0.1155140259598993,0.00869891989378025,-0.006469308304134748
40,2024011113.0,0.2289393749509986,0.4541670099861633,0.4637844698178089,0.3285753402763243,0.3829639085528601,-0.06555944330920321,0.0030066085374530795,0.00869891989378025,-0.05574526269677398
41,2024011114.0,0.5157530121901188,0.2991199095642934,0.5241522687371882,0.3559571859680245,0.220699512359175,1.0462760372320195,0.18060078265300783,2.3552303931858622,1.127384897249611
42,2024011209.0,0.2356456512000414,0.5513227447753809,0.3596531403851873,0.2261454985340189,-0.1548635526535979,-1.460929532413496,-0.28805683429521795,-0.6374345722328765,-1.3338213977560673
43,2024011211.0,0.3254680568507795,0.424694279399951,0.4591571141034631,0.3252459149259969,-0.0357285471091435,-0.012454699012441017,0.002469478956006242,0.00869891989378025,-0.009863099721742468
44,2024011212.0,0.1645676671774552,0.4128944892880166,0.3022978476255312,0.3357810256100471,0.1009166596585691,-1.3307597012155294,-0.2536659002885248,0.00869891989378025,-1.1608071102561965
45,2024011213.0,0.3149932741378684,0.295962071350853,0.4150176684406387,0.4686272622217219,0.1806229391132702,0.01585879721844987,0.008518768030022902,0.00869891989378025,0.014880236278166184
46,2024011214.0,0.2210145253736282,0.3299876112965388,0.4957285707472987,0.2443405409319836,-0.1383850879584058,-0.06555944330920321,-0.021727429903192895,0.00869891989378025,-0.05684091974335296
47,2024011215.0,0.2155466169160169,0.4558400485861238,0.4349913397783484,0.4148133232125857,0.08924071896523,-0.03282720985082578,0.012397251816012084,0.00869891989378025,-0.027034172118122164
48,2024011609.0,0.3031074564056001,0.4073440537625525,0.4634107278811995,0.4571925190443244,-0.1599124689643544,-0.01687343623992757,-0.013209212416261754,0.00869891989378025,-0.014377367981875638
49,2024011611.0,0.3791517538944883,0.4642459687249769,0.4140253616354716,0.3620575682655154,-0.2057915625459275,0.01585879721844987,-0.015134383142748857,0.00869891989378025,0.013832459878107824
50,2024011614.0,0.5303010248001659,0.3428160747787521,0.4010016591149263,0.528402856797944,0.0421860828112901,0.7586982646213518,0.14135439743928774,2.3552303931858622,0.877052154591458
51,2024011709.0,0.4139869808907889,0.2102834974781893,0.5856710504199024,0.4228111720424648,-0.1144504260099233,0.03929698047319603,0.008834789304675487,0.00869891989378025,0.035155178686786644
52,2024011710.0,0.1886462402432041,0.5406820525053031,0.5072640258381994,0.3624670635653146,0.1485190528727804,-0.1505501323492588,-0.08429352982739756,-0.2774923714745104,-0.15919997062612234
53,2024011711.0,0.371489556096354,0.69803127968775,0.2219097799811155,0.3448937490446646,0.0381347852799743,-1.1032571568533125,-0.17750281785145802,-2.096569819366529,-1.1528989665612264
54,2024011712.0,0.3188420182865891,0.4080596635946934,0.4563214044887169,0.2807097558394539,-0.1058918209157524,-0.012454699012441017,0.01011191497712619,0.00869891989378025,-0.009524558609676888
55,2024011713.0,0.4204758622538224,0.5178120140426263,0.3481487085956198,0.3340393886327339,-0.2141282225237429,-0.62611640847153,-0.24909505629538423,-0.6374345722328765,-0.6104481942107993
56,2024011809.0,0.460263276291244,0.4315413348736258,0.4042867792677815,0.4124002861915534,-0.0210974915082644,0.013991923096714884,-0.06446952179451873,0.00869891989378025,0.010033230744832162
57,2024011810.0,0.2444106359098614,0.6609518820669544,0.3979756191008256,0.2418841666000341,0.0949627534977923,-0.6333124901603877,0.18409033400384883,-0.6374345722328765,-0.5974797404739186
58,2024011812.0,0.3077754648949164,0.2363208442589346,0.6445082877120739,0.4848619642849584,-0.2718823107888845,-0.17996566336274614,-0.012835271631853296,0.00869891989378025,-0.15534452863902623
59,2024011813.0,0.3223762730255149,0.5997501745998478,0.3341193566354806,0.2211585557368456,0.1627184548086555,-0.7829204660588022,-0.09238287710191193,-0.6374345722328765,-0.7390541994773067
60,2024011910.0,0.1062096680439826,0.5695287148131504,0.4228162840582158,0.4225941949297778,0.0543910296640288,-0.9253842334858945,-0.9405774082128212,-0.6589644568879027,-0.9017435876365841
61,2024011911.0,0.4568096749706867,0.4518924822423399,0.4225719074596949,0.4075171064808056,0.11916957621626,0.03469058419934623,-0.03535811370430292,0.00869891989378025,0.029215580699545877
62,2024011912.0,0.4160407474527562,0.406238254032452,0.4550049376343337,0.2882155441289066,0.2756431673905766,0.0063770879684553385,0.02910122406034147,0.00869891989378025,0.007595603387130589
63,2024011913.0,0.3717734761689653,0.5243590900546616,0.3963939509342726,0.2305203617970899,0.3061288240071695,0.014268568508303775,-0.0046875189648477485,-0.6374345722328765,-0.04604605076575856
64,2024012209.0,0.4118003937619726,0.5946731407375876,0.2877045242699191,0.4766032253753487,0.2086819975619312,-0.7471240406329595,0.11413697125415331,-2.456794543263399,-0.8649980930346489
65,2024012211.0,0.3744493714820761,0.4549960145253424,0.4668868523235023,0.3566761002793245,0.099261740802783,-0.01687343623992757,0.021458788039221507,0.00869891989378025,-0.01284166085984606
66,2024012212.0,0.1680615354611992,0.453809902595875,0.3898640724519456,0.4109606398064015,-0.0661061416737234,-1.3307597012155294,-0.11888784977524917,0.00869891989378025,-1.1548367742302617
67,2024012310.0,0.6333720194228549,0.5429380388489625,0.2325351940481535,0.4284349723542336,-0.1467033080562919,0.47465110902932095,-0.3367374845448947,-3.0848856737550157,0.11386262790620144
68,2024012409.0,0.5356161337066447,0.5081401282482731,0.3833368897048183,0.3526764817088729,-0.1475954245418331,0.22863715310339994,-0.1971048717252204,-0.6374345722328765,0.13073948189275603
69,2024012412.0,0.4507016419459667,0.7112545430503063,0.3456604605300881,0.2492115833681161,0.0778162308275132,-0.62611640847153,0.20063550288513743,-0.6374345722328765,-0.5905262369691426
70,2024012415.0,0.5177594348365253,0.4473988454256648,0.3003288929625687,0.3408418423926291,-0.2178917941128108,1.0064407697692443,0.3818625283173922,1.329597410862662,1.0082650047812522
71,2024012509.0,0.2330011747568412,0.4553484737161477,0.4586502001786859,0.3987377429091658,-0.0584525457621839,-0.03282720985082578,-0.012001176372805377,0.00869891989378025,-0.02811496245629028
72,2024012510.0,0.3330312551524273,0.4764339147632748,0.4041184951902975,0.2963051147181444,-0.0348832437312675,-0.19884907146213784,-0.08568934889054229,0.00869891989378025,-0.1748953907840323
73,2024012511.0,0.6560986382744084,0.4651824953644894,0.3096656309354035,0.3843447764025935,0.0903175482890978,1.0064407697692443,0.0917470030969873,1.329597410862662,0.9954136008225952
74,2024012512.0,0.2673959538782128,0.5377813285995109,0.4835902072836975,0.2388980800777965,-0.2214748585021704,-0.12809845601014494,0.020208106528316984,-0.2774923714745104,-0.1351626395455306
75,2024012513.0,0.4599216946365467,0.2458380347940154,0.46336783717458,0.6352063334068808,-0.1315275694116168,0.3852121252837146,0.05063830952742414,2.514313268227308,0.5646946754395908
76,2024012514.0,0.4029987967982116,0.5963169478673906,0.2732553374602659,0.3733190016627314,0.1512579101713255,-0.5978029122406392,0.03232627291546891,-2.096569819366529,-0.7066683175738915
77,2024012609.0,0.3292467698681028,0.3379328768823177,0.5090808000956221,0.4027081987202104,0.0225599376525387,-0.01687343623992757,0.0011897260255458403,0.00869891989378025,-0.013739530436467046
78,2024012610.0,0.4121262248122383,0.4019904960498824,0.3512480794095947,0.4412769288444986,0.2716834119335634,0.013991923096714884,0.10472442817499976,0.00869891989378025,0.017528106438806874
79,2024012611.0,0.1930167052451331,0.3921351661464822,0.501070856889615,0.3788809648031532,-0.0511247443762781,-0.06763860880993235,-0.03771907374929537,0.00869891989378025,-0.05934662762080833
80,2024012612.0,0.44371875805378,0.7616744778527653,0.223438278025903,0.2379530758904126,-0.343741048410199,-1.1032571568533125,0.7288894782319065,-2.096569819366529,-1.1127480179584837
81,2024012613.0,0.4791994734340618,0.3675903977556763,0.3848918398729908,0.4319399336947983,-0.0061599112972717,0.013991923096714884,-0.0505282997752762,0.00869891989378025,0.010650792578899811
82,2024012615.0,0.2309146546430345,0.3118791464570585,0.5026663472655603,0.403156391812195,-0.1086065573770435,-0.06555944330920321,-0.004358740351685424,0.00869891989378025,-0.05607152953064595
83,2024012910.0,0.280775734543637,0.4780388610339375,0.399342130618476,0.2068281826507071,-0.1434338052988522,-0.9015771192953327,-0.1094316556746302,2.4660664910275734,-0.5591533745070327
84,2024012911.0,0.2825287262936052,0.3709322752837805,0.538600962003443,0.3715249704609871,0.1662152179266195,0.020465193492299676,-0.01864155966993753,0.00869891989378025,0.017659061704548007
85,2024012912.0,0.2654345084746585,0.4508745035586501,0.3875496057109266,0.3125751434277044,0.0092187612033588,-0.7358814079482674,-0.09722173004528076,0.00869891989378025,-0.6396394034802534
86,2024012913.0,0.6576202241400014,0.425882299277119,0.2208248664217973,0.5185454848563918,0.0061448966633271,2.372117903794156,2.019658830800535,1.329597410862662,2.26136364184344
87,2024013009.0,0.2879543779957255,0.2967362255350828,0.5344044671049688,0.4173161364795769,0.1508510855162591,0.020465193492299676,0.04203707042062026,0.00869891989378025,0.02034697572210795
88,2024013010.0,0.2449035753018357,0.388076288697521,0.5998592027719504,0.3505149802835645,-0.1302666395277806,-0.028220813576975968,-0.010116916484662614,0.00869891989378025,-0.024049533261896586
89,2024013011.0,0.2780271511462608,0.3390512434544868,0.4972626725251578,0.328727159019573,0.1365563345834045,-0.04518693247081845,0.013459817512094933,0.00869891989378025,-0.037671362951074996
90,2024013013.0,0.3415175764944024,0.3597921015943961,0.5299392171810644,0.331492042735976,0.0795350260018326,-0.007848302738591209,0.02910122406034147,0.00869891989378025,-0.004701417821697923
91,2024013015.0,0.3956005247259015,0.6266116965791612,0.3841409230860022,0.2623686397894142,-0.1017521724088809,0.014268568508303775,-0.4169122347119012,-0.6374345722328765,-0.06430659142377165
92,2024013111.0,0.4875992023986227,0.6946675162508494,0.2237461426034107,0.3832157352703674,0.0225997986563303,-1.0518352438999945,0.048268783406756825,-2.096569819366529,-1.0984465932473297
93,2024013112.0,0.4698611438072195,0.4783361434247533,0.4012450250257689,0.2886921594904883,0.0965330266184742,-0.009453800205493714,-0.0002691686352717493,0.00869891989378025,-0.007390312945911634
94,2024013113.0,0.4202572739129843,0.4405005711361888,0.4372206930144418,0.3618043908146836,0.0082071484262834,0.03469058419934623,0.034393201297379064,0.00869891989378025,0.03230539233597296
95,2024013114.0,0.2890949821581217,0.4009010806900072,0.4968186371756879,0.3594926036608248,-0.1928442474971274,-0.01687343623992757,0.0037557556652432025,0.00869891989378025,-0.013625861636961795
96,2024013115.0,0.3198882793447188,0.3374433866961769,0.3840300042291036,0.4414645568336778,-0.7481399268302797,-0.004839863884181475,-0.24651237212834246,0.00869891989378025,-0.014309801947741046
97,2024020110.0,0.2725714721416084,0.293908387864878,0.6360387676757755,0.3092944613658065,-0.1896868105812284,-0.208279159593637,-0.07427521284915302,0.00869891989378025,-0.18254153424412398
98,2024020112.0,0.2077143621605312,0.6026215048512165,0.4331118030929177,0.2576876067146474,0.3489700750440176,-0.11781789889088139,-0.0028187785149809265,-0.2774923714745104,-0.12729573141938932
99,2024020113.0,0.5697190457077638,0.5035389575486985,0.2830650806289171,0.318619067945438,-0.0348789495280999,0.3333027900282923,-0.06544233741008566,-2.096569819366529,0.09388738820502954
100,2024020209.0,0.3372717204691219,0.5238125301888792,0.3976744722365745,0.3623101669727256,0.1797202083120587,0.04258206473919467,-0.02636881288552597,-0.6374345722328765,-0.02253111136338859
101,2024020210.0,0.3552522391360291,0.4009788104079613,0.4526556472553954,0.419629143088321,0.3527372820878822,0.01585879721844987,0.008834789304675487,0.00869891989378025,0.014894235243085434
102,2024020211.0,0.473013978465475,0.4922501450063,0.3797915791103704,0.3231709842554028,0.2813953960868752,-0.009453800205493714,0.03508547143917441,0.00869891989378025,-0.005824189378189925
103,2024020212.0,0.4489098445866682,0.6019461613844098,0.357172568236503,0.3413635341332173,0.0202601402001747,-0.62611640847153,0.07799065723953205,-0.6374345722328765,-0.595959101872327
104,2024020213.0,0.3176840480258511,0.4979925256596994,0.4666441753189251,0.3061750223770782,0.1205185335223875,-0.2108826438178839,-0.04529483592966663,0.00869891989378025,-0.1835083352312463
105,2024020214.0,0.4123002039580834,0.3742776780071133,0.3972104435871094,0.2574999678921553,0.2710739789209702,-0.014321573134176008,-0.05678099988893098,0.00869891989378025,-0.014101554029586426
106,2024020509.0,0.4735712527070511,0.6426734476598247,0.3750778344687457,0.2468859862200525,-0.0546901902003244,-0.29398939466153634,-0.10181305614546755,-0.6374345722328765,-0.31681951694302074
107,2024020510.0,0.4706177188324301,0.3939365499173017,0.3454438353437698,0.2304069686546502,-0.51682205107417,0.07841308696598769,-0.06745595946543195,0.00869891989378025,0.06558928059604445
108,2024020511.0,0.1661313129160016,0.4839316722620359,0.4614979847568275,0.3087366802450281,0.2587295766613661,-0.2006020866986204,-0.06122735201217358,0.00869891989378025,-0.17532716401533205
109,2024020513.0,0.4050336935211413,0.4811886887658201,0.4058208278971392,0.3281797842083794,0.0202823300340673,-0.02828558718639007,-0.06670003980732701,0.00869891989378025,-0.026612019416666893
110,2024020514.0,0.3070978181406556,0.686919406033366,0.2625277985143294,0.3000677840765508,0.1662712654865448,-0.9701525313320769,0.040874085140049844,-2.096569819366529,-1.0281642156493727
111,2024020515.0,0.4121130902782763,0.1287270385474937,0.3777116182510129,0.5192216046333247,-0.2874493927125538,0.013991923096714884,0.3346304807753141,0.00869891989378025,0.027712378901517266
112,2024020609.0,0.3110529304267141,0.64884888774731,0.2553065146111222,0.3243036506142366,-0.1053655373642368,-0.9701525313320769,-0.342139183442011,-2.096569819366529,-1.0451307610706637
113,2024020610.0,0.2482247394899978,0.4233508319872018,0.5406448258232115,0.4074669157101755,-0.0283964139385798,0.020465193492299676,-0.012001176372805377,0.00869891989378025,0.017953214346420356
114,2024020709.0,0.5258341037465458,0.533366527068519,0.2747411353757855,0.3572064173915716,-0.0805980374377952,0.3333027900282923,-0.1485600875759386,-2.096569819366529,0.09020547637799228
115,2024020710.0,0.3791190476874055,0.5359109367175697,0.4439573819317819,0.3189385187352226,0.2782959415175186,0.06143783503550452,0.010030800833564975,-0.2774923714745104,0.028229608264761577
116,2024020711.0,0.3907160391772653,0.5469198137670509,0.3187945973211581,0.3479380496629141,0.0613318050654052,-0.5978029122406392,-0.11866325094962483,-2.096569819366529,-0.7133567819821353
117,2024020712.0,0.3497409566519133,0.5255073696407493,0.3191215046647563,0.264635493774192,-0.0100480295814013,-0.62611640847153,-0.08803450600442933,-2.096569819366529,-0.7364753713186857
118,2024020713.0,0.1924926121840804,0.6682443985784166,0.472041995399022,0.3478441092198071,0.0964649611125662,-0.1505501323492588,-0.02743674540248033,-0.2774923714745104,-0.15668135496817095
119,2024020714.0,0.1872825955065843,0.7445963621708646,0.4185268843260015,0.3537877855149102,0.0501937478667657,-0.11781789889088139,0.058548844797865346,-0.2774923714745104,-0.1245772966973008
120,2024020809.0,0.1760212821614819,0.8079754351464772,0.4184299336451552,0.2978362568592548,-0.0200762899016307,-0.405101814245768,-0.07832126434560958,-0.2774923714745104,-0.3789805076577277
121,2024020811.0,0.3046942260002434,0.5516469749762047,0.4369276192807874,0.2207122762384424,-0.0722644880261785,-0.0953662225517675,-0.2217232729335135,-0.2774923714745104,-0.11758449621432379
122,2024020813.0,0.5279826097140998,0.3942395458369687,0.355770856519134,0.4159345127055989,0.108523081251637,1.0064407697692443,0.5375741172418027,1.329597410862662,1.0151626450533189
123,2024020814.0,0.1439105132597233,0.3170667544130623,0.5077787236338726,0.4453080231746495,0.0200742748168268,-0.06763860880993235,0.031015327294578617,0.00869891989378025,-0.056301862770667704
124,2024020815.0,0.4825115049548979,0.5574721141064557,0.3162127888927636,0.2618242407461946,0.0321130378933783,-0.62611640847153,-0.5506235805742437,-2.096569819366529,-0.7569669291546258
125,2024020909.0,0.2680383494108921,0.4533148107247166,0.4898426121969066,0.340793328239417,0.1323069521289441,-0.04518693247081845,-0.005281462861828613,0.00869891989378025,-0.038501555560052976
126,2024020910.0,0.358979882470722,0.1107621651347825,0.6360205720850296,0.505240217066968,0.0850782720102403,-0.17996566336274614,0.11718643763663027,0.00869891989378025,-0.1495848868275964
127,2024020911.0,0.3513639423236611,0.3974274215703878,0.5304227660376456,0.3274727087358192,-0.0720043202592182,-0.007848302738591209,0.02910122406034147,0.00869891989378025,-0.004701417821697923
128,2024020912.0,0.101450349351293,0.6281898266577555,0.4293363406511741,0.247777566708199,0.1781460797854327,-0.9253842334858945,0.13481092512496512,-0.2774923714745104,-0.8192931053743792
129,2024020913.0,0.374025069982896,0.5550288564939342,0.3405045233586317,0.3033041570291793,0.0479549223729598,-0.62611640847153,-0.07769177249464247,-0.6374345722328765,-0.6028554504640101
130,2024020915.0,0.3113904699458523,0.3072345350695737,0.5754549246565311,0.3923204384279383,-0.0239382393424972,0.020465193492299676,0.0011897260255458403,0.00869891989378025,0.018537538867390558
131,2024021209.0,0.3938411116976968,0.7092928589423495,0.2650726904512168,0.2988777008596874,0.05387500997685,-0.62611640847153,0.36269658935279864,-2.096569819366529,-0.7165090927861489
132,2024021210.0,0.2069034723774981,0.2368857638353782,0.6318183431341171,0.4606200205610316,0.1256381620931707,-0.2307308359327509,-0.09295229559942832,0.00869891989378025,-0.20277704876520214
133,2024021211.0,0.2516908982555628,0.5941767898638811,0.4573154463891799,0.3626773016250623,0.2390009759206607,-0.06705272632087661,0.0970357580089882,-0.2774923714745104,-0.07898888804971038
134,2024021213.0,0.4285206436546321,0.3523803619645099,0.6305632020234435,0.4523515540500655,-0.2205926190902072,-0.10439620769549629,0.07894799431813439,0.00869891989378025,-0.08595336555590279
135,2024021214.0,0.4565315097368677,0.2424248878846777,0.4681521942657123,0.4742431705063449,-0.3027405991077083,0.0019583507409687896,-0.01056379701656406,0.00869891989378025,0.0020187997377394762
136,2024021215.0,0.2561659157980797,0.141697035940441,0.7644745530407536,0.6133365113770145,0.0839110542824637,-0.08348342865507903,-0.10980563752477424,-0.007206887127402317,-0.0776883840781084
137,2024021310.0,0.3018111929892515,0.4182271306881306,0.4071104089972525,0.3527559229190993,0.1518833535844471,0.01585879721844987,0.020046002018134716,0.00869891989378025,0.015390864381900527
138,2024021313.0,0.8229498152081142,0.2037485177598722,0.4832960274804235,0.4646181003828349,-0.1547564861174301,0.36356377653386074,-0.25843940773772217,2.3552303931858622,0.5177715362182889
139,2024021315.0,0.1924773126799258,0.2186066517377863,0.5489163219243588,0.3521682439855628,0.5616834221987038,-0.030299979077705097,-0.04760289504457471,0.00869891989378025,-0.027507387281892583
140,2024021409.0,0.1946533405173181,0.4089887611192111,0.4803779502828265,0.3596892845884598,0.0060388904545331,-0.06763860880993235,-0.03771907374929537,0.00869891989378025,-0.05934662762080833
141,2024021411.0,0.3530806284454909,0.8432556175344097,0.1811967026466267,0.1160010161648439,-0.1250126020768232,-1.8631036834232062,0.0017370433518346655,-2.4145422102701226,-1.8308205158597122
142,2024021412.0,0.2522881833649358,0.4643044790311727,0.4977339827145371,0.3515354207611971,0.1736251312282996,-0.01687343623992757,-0.08413488660873228,0.00869891989378025,-0.017519200841027423
143,2024021413.0,0.3840634595459746,0.3073906481830646,0.5135472242497915,0.476790698134657,0.0604582737147601,-0.01687343623992757,0.0061540374513619775,0.00869891989378025,-0.01351962365463842
144,2024021414.0,0.5377645932059041,0.2983495131281446,0.4976465082090521,0.348384212292514,0.0664532108983348,0.3788229719204442,0.15056462964477935,2.3552303931858622,0.5490800938530344
145,2024021510.0,0.2155015293691986,0.3149219941886281,0.5316920844968078,0.4408632547657524,0.0340238166716733,-0.028220813576975968,0.000607694872839455,0.00869891989378025,-0.023574459365902384
146,2024021512.0,0.3367006956762638,0.3731937065516842,0.5073446455472009,0.4078121689940265,0.0420126037811302,-0.01687343623992757,0.0011897260255458403,0.00869891989378025,-0.013739530436467046
147,2024021513.0,0.2507806803171805,0.3992386265314376,0.5379142830870431,0.3670432848962378,0.2689811713180018,0.020465193492299676,0.06396331653915388,0.00869891989378025,0.02131825447719057
148,2024021514.0,0.360609920812052,0.4728787980570229,0.4297469688702964,0.5351077717922652,0.0887532659207389,0.12125220357361335,0.13433605583021868,0.00869891989378025,0.1115600900173758
149,2024021609.0,0.2120293231875742,0.4937060884644693,0.3978498560648127,0.3798904799849201,-0.3926649392066914,-0.6917052380442865,-0.2155306519419008,0.00869891989378025,-0.6066924733398816
