Date_hourly,weighted_positive_fb,weighted_negative_fb,weighted_neutral_fb,weighted_DocTone
2024010622,0.3264138465687711,0.43727405186558127,0.43015494823673495,0.3528261829942805
2024010701,0.2121902767416739,0.5309531738288443,0.42545587009020364,0.36892109493875574
2024010702,0.18797732935160008,0.40019063807136096,0.5847259039057153,0.317580297940642
2024010703,0.2370634264049637,0.48472319688451243,0.5090580382053294,0.3070244274017363
2024010705,0.3642160531778006,0.6646639865544938,0.3758263282062896,0.1406705375534969
2024010706,0.16063934700931928,0.529644570675431,0.5964576702638902,0.16881869040636557
2024010707,0.2577690626789075,0.3319747292363896,0.656647180700057,0.41323876417723054
2024010708,0.24600862669899362,0.37772528777732833,0.6002392308841293,0.23986760753116765
2024010710,0.2686113668693554,0.6707358105410479,0.34755377496928264,0.31872633197918326
2024010711,0.2033719711229261,0.6488075568039695,0.3226206753702908,0.18510833473393995
2024010712,0.22175649986031287,0.585574626531509,0.4650970265157867,0.3114541903508931
2024010713,0.5303651793302795,0.5940837117208165,0.2690193662991229,0.30945936496006377
2024010714,0.3187714608484645,0.41386163584392666,0.4015971143236875,0.3686802462842036
2024010715,0.35233361275008096,0.5773532195240684,0.3592673339504094,0.2474214075787291
2024010717,0.5881980394272175,0.5346463229049082,0.4168254565980098,0.3022237019723738
2024010718,0.16101019828005,0.3209708369347061,0.6414298092918505,0.4240071277703088
2024010719,0.22382385171023117,0.28411166665710885,0.9464692423276341,0.38513906531481956
2024010720,0.2593966829071892,0.4351865398417513,0.5575491209349928,0.31853149682693316
2024010721,0.18776724429775155,0.3079542550519773,0.6870506899841681,0.38698177888208857
2024010722,0.12827498099872411,0.41637949073559904,0.7069382641400197,0.3725804926865428
2024010802,0.16695307372400964,0.7726510816086055,0.43728927440536963,0.3071461120467232
2024010803,0.19238401359134505,0.36853543684235396,0.7475192013416283,0.4221442564124264
2024010805,0.14012276142765923,0.8869347713324693,0.35694395255853345,0.170042809862292
2024010806,0.31096984649951775,0.6029422872512316,0.4294192524124613,0.3173705216326627
2024010807,0.2512134662350088,0.7206698206559233,0.4106637143241541,0.33171439764824273
2024010808,0.28944237692443364,0.9764156644136757,0.11818919485501876,0.10963145380382518
2024010809,0.1922737075052849,0.5976040766789503,0.465625559379217,0.4161045450188099
2024010810,0.38705761297557717,0.3792512940844453,0.4816474953278397,0.458992329954876
2024010811,0.2198586027750822,0.5678326999164566,0.360525095682889,0.31835838385152143
2024010812,0.1641423925820017,0.4574326599899362,0.6343537392379212,0.42632376298032565
2024010813,0.3570387448552797,0.5668959430104209,0.47979507305930885,0.39874506347999306
2024010814,0.3321090187379663,0.3962569671913429,0.47689592412067283,0.44832759998344524
2024010815,0.4422961248342953,0.4544115645176633,0.35266957655081793,0.4714081413705201
2024010817,0.3474618418010616,0.2923584591367036,0.6215893263634724,0.5392927660644996
2024010818,0.25121065849360574,0.6758400001352312,0.5344596571297529,0.29874493707839905
2024010823,0.41142192326125293,0.414834221901936,0.5236517435234912,0.4344901419060504
2024010901,0.29660851799073923,0.45510270442785244,0.4422538816455069,0.3088722750794124
2024010903,0.3924680788490964,0.376497791385297,0.4382358796840558,0.36261218581652016
2024010905,0.48470079225105495,0.42941017379280144,0.398433062447546,0.26225360721303426
2024010908,0.3645692503429147,0.760117564421109,0.40237678912510455,0.370798268567468
2024010909,0.11998824363216891,0.810332012125696,0.2756218120222936,0.0664306340144862
2024010910,0.2987712425534573,0.6432828989521658,0.1807150238559119,0.17667621417990823
2024010911,0.2566985010378914,0.5372212017889113,0.39696191363787664,0.33698106416206614
2024010912,0.29981153607479044,0.48327490435538834,0.4568408518000562,0.3161442131187227
2024010913,0.3450862031440555,0.5901284391522617,0.335323804911956,0.3313233852901163
2024010914,0.11840339618283768,0.5379363808989759,0.34311929846949735,0.1868126770947268
2024010916,0.2605717081213332,0.5941845086673357,0.2903079023637461,0.41376071478542653
2024010917,0.27317891189048976,0.6592995248904638,0.3187458920762336,0.41957774858643715
2024010918,0.25772979612444186,0.8784475058615084,0.2343162748105597,0.3039127032384197
2024011004,0.44086905420749023,0.6116002630998089,0.20309286726368722,0.32888610110681177
2024011005,0.4677718033442739,0.5824554490427881,0.248894228105438,0.38916060863756
2024011006,0.4976036258451668,0.3112548726323365,0.5313112709076064,0.4570772626457829
2024011009,0.45360258793567176,0.4966099970006399,0.42488086343949577,0.2696195929557969
2024011010,0.3349911156680257,0.4209805804570949,0.5661815867093202,0.3815996521490387
2024011011,0.2706607571945778,0.8584004760109138,0.17143868622158917,0.2120526112517512
2024011012,0.41162976894371567,0.2749643149670424,0.5386859214182357,0.3636802579839209
2024011013,0.43198784407539115,0.45277791920622423,0.36163937168674803,0.42050309065100067
2024011014,0.29778341996688185,0.7064211599555197,0.27888460950803956,0.3179668740142467
2024011015,0.13603840936396702,0.7517581445629049,0.2327901617194487,0.3447537234619414
2024011017,0.28665162628827623,0.46405806628705115,0.5694442297919186,0.33777123148452065
2024011018,0.24809787256989432,0.8782106584005127,0.32551798697882,0.2399142698113326
2024011105,0.2857917854916351,0.6967683508138172,0.23263343024351704,0.20614550383663982
2024011108,0.22796323136818042,0.5203514743822923,0.37743544919922156,0.3555855578544889
2024011109,0.3240781640936049,0.727990951279718,0.1939214946588848,0.2942121659377231
2024011110,0.19757379222539465,0.5347783744753591,0.40653684619125385,0.2547411632176567
2024011111,0.42628018567053183,0.4709388003449166,0.4077970984304154,0.37766484480026163
2024011112,0.45296725618763,0.4286435571125694,0.3823068422237672,0.26538930241523084
2024011113,0.23558496881646843,0.45416700998616316,0.46378446981780924,0.3285753402763243
2024011114,0.5199266254016052,0.29911990956429346,0.5241522687371886,0.35595718596802445
2024011116,0.2966743889857233,0.45625839145816066,0.45273612978387595,0.3099282527768607
2024011117,0.2894737538862687,0.42848844217695814,0.5122089230700961,0.3738756412519002
2024011121,0.35878281593019906,0.8473938079109969,0.3721155356101904,0.141303768402751
2024011203,0.2263277793811901,0.67245343065498,0.39096396101453573,0.35026452630064575
2024011205,0.26332109363152484,0.20587160910794727,0.5750992547121385,0.45281656452969477
2024011209,0.24223344521572907,0.5513227447753809,0.35965314038518725,0.22614549853401897
2024011211,0.3312816922483475,0.42469427939995097,0.4591571141034634,0.3252459149259969
2024011212,0.17176806596019395,0.41289448928801653,0.30229784762553147,0.3357810256100471
2024011213,0.3208971892741206,0.2959620713508532,0.41501766844063886,0.4686272622217219
2024011214,0.22772842169162288,0.32998761129653903,0.4957285707472988,0.24434054093198357
2024011215,0.22230763987713442,0.45584004858612387,0.43499133977834875,0.41481332321258574
2024011218,0.4130530495346144,0.42986021291846804,0.2971738980208954,0.31391062538924563
2024011219,0.3439928375105492,0.5606293418688454,0.6693648214426646,0.27919863707909126
2024011301,0.18819244141704508,0.31860151666626924,0.520593593228204,0.4121826268605753
2024011304,0.3612652332182791,0.623140548378938,0.4090436938320575,0.3816603766375659
2024011306,0.19244454683993498,0.3833913383924836,0.5583239457156447,0.31425428748450734
2024011307,0.17590203814134017,0.668326030843204,0.38059084237897123,0.3368875629390966
2024011308,0.11369888604215567,0.5002829034936096,0.5860727359391098,0.28891543927416147
2024011310,0.16040169396771664,0.73184016965938,0.37649231410535067,0.37962612910738075
2024011311,0.33794657770670383,0.50950343788461,0.36354431232659234,0.36283867984623547
2024011313,0.24363619084015353,0.4733292535176742,0.4673466439674799,0.33174626584421274
2024011314,0.36063944574860185,0.19702629100232338,0.5537364673153721,0.35690390781787573
2024011315,0.21326620695575815,0.6308982131520543,0.3831486625753275,0.17098662694286057
2024011316,0.577064958175349,0.49864331944064716,0.2876491856159535,0.32991251829919904
2024011317,0.23430964112408548,0.604033845953726,0.3568085694137998,0.34458467518541575
2024011318,0.3078381354797517,0.2305384241952552,0.7832046154949861,0.5071515838900154
2024011319,0.2802030790577081,0.963206590814454,0.4047997733390607,0.37020659056235067
2024011320,0.44587371416164456,0.3495440219887698,0.7299717006732627,0.3548911117234148
2024011321,0.36174293488769016,0.35671551020827513,0.41787558130063107,0.6104661148763395
2024011400,0.11324051065680522,0.6407012118563931,0.519061440450005,0.42765768953941674
2024011402,0.1254508041061879,0.500824532873373,0.5092919831815214,0.3143708135253037
2024011403,0.42512648334326913,0.46983457720212707,0.3444146007649002,0.36032195055628286
2024011404,0.14651440912528518,0.5590972635215304,0.39309822306643877,0.3706202589178877
2024011405,0.38491616824269115,0.34530410676575257,0.4794410354481876,0.2631217403495087
2024011406,0.053250524709658076,0.5755119250718731,0.5504438677090265,0.4904135498894303
2024011407,0.19882388206086815,0.7595241093159479,0.408170420864957,0.3104732331313634
2024011408,0.20666943093399645,0.4803711692908046,0.4078780568491404,0.416121365662897
2024011409,0.2950737145551048,0.9120690517132554,0.18567011619661072,0.17977403445829354
2024011410,0.3392536398506214,0.721962954880553,0.26589578961378213,0.16984940228455805
2024011411,0.4427234392388076,0.5177208469617596,0.4528057990038547,0.33841739158292977
2024011412,0.4494826058247232,0.4448179616188322,0.5061848192600694,0.33974817595875567
2024011413,0.28827548712328777,0.759343110636679,0.33759474659761246,0.3119524413017339
2024011414,0.23884724893565315,0.3823891516814452,0.408246348793996,0.3661289365580427
2024011415,0.3201782981707782,0.6043809454047028,0.24940575323522576,0.41674816364619427
2024011416,0.1557563617384589,0.8230557101363344,0.3559621686396518,0.15755925766729087
2024011417,0.5013087517294693,0.4608115846007393,0.4821986777953306,0.3825317772734275
2024011420,0.332104296047637,0.2864966642429523,0.5585202122417923,0.3673612303652138
2024011423,0.44428044900125446,0.4784643500572789,0.4561340206014453,0.41466848488514296
2024011500,0.13048820083919682,0.3725953302264192,0.6226908499863129,0.44070183519375156
2024011501,0.18507285322295725,0.7767100845964672,0.3385408411952546,0.24012087463104329
2024011502,0.35909098936081135,0.3137285517367327,0.5965676370218127,0.3872270245586509
2024011503,0.3492109345750796,0.4834794376350917,0.4375008412274647,0.30383249370634857
2024011505,0.20114721459723703,0.6091928623148675,0.5368060282347797,0.4288584203686796
2024011506,0.46253319054643177,0.387495630143867,0.43016601667817245,0.36024621691529307
2024011507,0.2534133121521567,0.8161457810582928,0.3542117212900333,0.24876171429365865
2024011509,0.587462116684087,0.19429725587435973,0.5650894228570156,0.43392578005997157
2024011514,0.39995392851275785,0.28129455967375483,0.5994749543887659,0.3193359752406834
2024011515,0.3403988735196285,0.43336289210782236,0.445606346621145,0.4712789007696292
2024011516,0.4979833845073361,0.5435177773705185,0.34386694036916754,0.38737842210451245
2024011522,0.5016645067525662,0.41958719882677425,0.5433966338714074,0.46715082025183463
2024011600,0.6321720521429742,0.44833756566343463,0.3707767092268959,0.5269801176742359
2024011603,0.128725711249899,0.4299222575641018,0.5024343156633972,0.41104315652316287
2024011605,0.22376333360690923,0.44878495592998774,0.414079614064984,0.37649451594224315
2024011606,0.2804978074090916,0.46366391467932616,0.5686026452238728,0.35947626860169457
2024011607,0.12839740659434493,0.36489189828261864,0.41936215561469525,0.35948467781014265
2024011608,0.2021930754265706,0.28986378378789096,0.5540934190141579,0.4497427346995829
2024011609,0.30911381266624854,0.40734405376255256,0.4634107278811995,0.4571925190443245
2024011611,0.38450270187661895,0.46424596872497687,0.4140253616354719,0.3620575682655154
2024011614,0.534349252043007,0.34281607477875203,0.4010016591149263,0.5284028567979441
2024011616,0.43213185046373825,0.9749128216940577,0.2000265634997022,0.25562117553460945
2024011619,0.5190229080409111,0.5874635233440457,0.4401021887133061,0.44845881923844455
2024011621,0.5374511173307647,0.7318686139107826,0.1942137889888148,0.36783669409275926
2024011705,0.3220060281620076,0.3706090184008761,0.34802955296109916,0.5139559828350828
2024011707,0.47371627192797483,0.39323634726049095,0.3605681982431652,0.4058249566729354
2024011708,0.3689636094953743,0.7274884307222542,0.11876863394294723,0.4046469755039882
2024011709,0.4190376920779023,0.2102834974781893,0.5856710504199028,0.42281117204246477
2024011710,0.19563911135268783,0.5406820525053032,0.5072640258381996,0.36246706356531455
2024011711,0.3769065427958425,0.6980312796877501,0.22190977998111563,0.3448937490446645
2024011712,0.32471276198382143,0.40805966359469353,0.456321404488717,0.2807097558394539
2024011713,0.42547064726758577,0.5178120140426264,0.34814870859561997,0.33403938863273397
2024011723,0.1986026144419471,0.4323263510597047,0.5697986274562629,0.32397028257035343
2024011801,0.22749527738905825,0.39031371092907674,0.5713566797348659,0.332558923637183
2024011803,0.5021286426827157,0.4121454480067725,0.3638651534484914,0.35795170994080683
2024011804,0.3253492373774745,0.46762807582973603,0.5220953148513096,0.35577860496035885
2024011809,0.46491514275092705,0.4315413348736257,0.4042867792677817,0.4124002861915534
2024011810,0.250922886541895,0.6609518820669547,0.39797561910082563,0.24188416660003415
2024011812,0.3137415886659618,0.23632084425893474,0.6445082877120739,0.4848619642849585
2024011813,0.3282165557954882,0.5997501745998479,0.33411935663548065,0.22115855573684556
2024011817,0.463992836181626,0.5250540191312475,0.28549601790900697,0.29730262637373556
2024011821,0.4125295591500161,0.32678711573292546,0.5238565221127522,0.4361803065678729
2024011823,0.5669037389630759,0.2873838083596609,0.3950921532107484,0.4811770681888663
2024011908,0.2737086331451315,0.5331140352363252,0.3917040318363139,0.3551698505128614
2024011910,0.11391304097485382,0.5695287148131504,0.42281628405821586,0.42259419492977784
2024011911,0.46149130722439974,0.4518924822423399,0.42257190745969503,0.4075171064808056
2024011912,0.42107375769908506,0.406238254032452,0.45500493763433375,0.28821554412890654
2024011913,0.3771880158267666,0.5243590900546617,0.39639395093427277,0.23052036179708987
2024011916,0.41005178957549726,0.6303238189341288,0.13400299643772773,0.2240346737747597
2024011917,0.4929020035672512,0.2686606958263899,0.421582931951686,0.4097384368117268
2024011921,0.2550655181382165,0.5776677100694405,0.5025857671210158,0.41824564816717763
2024012005,0.20105091462526517,0.47277295417632786,0.3636645316728625,0.41495769191777176
2024012006,0.31742439649133625,0.39049512370921574,0.4825568344776158,0.3450422336154129
2024012007,0.3430810820070573,0.6160369769599339,0.32699825226818463,0.37708227325940635
2024012010,0.2181489590401678,0.4197497391118604,0.4652271985073247,0.43708360245350625
2024012011,0.1909663617609826,0.4084879841693174,0.5096622278670822,0.3359707281445164
2024012012,0.4685715417470228,0.446902433741545,0.23460998730358587,0.3489276862435768
2024012013,0.409505219016015,0.4996227672139611,0.2849022692884396,0.2745692524343578
2024012014,0.43589220198277434,0.4444823639845559,0.32299467263108017,0.40695103601750393
2024012016,0.21983905526400144,0.4541898704017375,0.4756655866614066,0.35683190957358657
2024012018,0.5203689881904684,0.5207997336791893,0.46501222519175045,0.4392664034742942
2024012019,0.418106458215984,0.4567997026215802,0.40889594953006464,0.3423056596020521
2024012020,0.48560857025850823,0.501815247965599,0.4947484643699807,0.27816216601759547
2024012021,0.29326995279066154,0.5688547137439566,0.5256470679217146,0.23507281382694814
2024012022,0.2543769616515216,0.5570813284626379,0.5711609824057974,0.34444483989132707
2024012100,0.1812819795873621,0.4129722098708569,0.4892635320985,0.3956664378428151
2024012103,0.07431670133382864,0.3428644997719104,0.5415759650680069,0.32347096837307937
2024012104,0.23682145947960132,0.6788364961402222,0.33563296642497364,0.3033420052100974
2024012105,0.3485795961157519,0.5660850032180287,0.4171268050408708,0.3030724737411048
2024012106,0.3118011045930308,0.500110662532361,0.34430789045214527,0.27640970469453974
2024012108,0.43593977109438753,0.26269690647051364,0.5220347484419258,0.4289487806646604
2024012109,0.31458622213209836,0.4145297165607394,0.4534998230085275,0.38034984447451603
2024012110,0.3255086530979318,0.36129072487646413,0.5478875765231063,0.2956848123957612
2024012111,0.4424859309392085,0.3058111763844451,0.553510396918542,0.38951572491758607
2024012112,0.5787375329179018,0.4637879121769066,0.4243174998298795,0.30309855254144596
2024012113,0.3563601586348664,0.5202182250220245,0.3661540538632357,0.3529422359653046
2024012122,0.3015593763128063,0.4815919901208838,0.4973303430108673,0.31416201776431857
2024012200,0.48541221363106113,0.4383987441372236,0.4669808143143907,0.4372299244212848
2024012201,0.21135898211391435,0.6606504753073149,0.5348106413718897,0.2524388109098819
2024012207,0.1329758170577847,0.5217967012974835,0.44948342952330916,0.34746578173418774
2024012208,0.40150602467011753,0.5577259413308338,0.2633891268383891,0.34230997039936
2024012209,0.41686995063973276,0.5946731407375877,0.28770452426991927,0.4766032253753488
2024012211,0.3798408482147329,0.4549960145253424,0.4668868523235026,0.35667610027932456
2024012212,0.17523182139823046,0.453809902595875,0.38986407245194576,0.41096063980640146
2024012305,0.6372114365713359,0.28184482682196665,0.40192545934216234,0.3737017734498978
2024012306,0.12954187805457823,0.6261523085939398,0.42444735257285127,0.3286259130076415
2024012307,0.38696797950806106,0.46005946630303235,0.43362452033066107,0.3894235277944809
2024012308,0.19534391823522018,0.6529540303942309,0.3173710078661791,0.33928292063837673
2024012310,0.6365319015118648,0.5429380388489625,0.23253519404815362,0.4284349723542336
2024012323,0.42965156836152224,0.36604508468877267,0.6089264527955899,0.5236479010942869
2024012405,0.3564181799007638,0.29213801047850246,0.514257245482628,0.23266129839622335
2024012407,0.17026050229071682,0.47843789720619834,0.5565799238270195,0.3150252819982645
2024012409,0.5396185512504872,0.5081401282482733,0.38333688970481805,0.35267648170887295
2024012412,0.45543591792895377,0.7112545430503063,0.3456604605300882,0.24921158336811608
2024012415,0.5219157551535267,0.4473988454256649,0.30032889296256865,0.34084184239262916
2024012416,0.6836634783068571,0.767621323972288,0.21426496101001088,0.2065408690963839
2024012418,0.3461008907423493,0.5901432595785385,0.4637833110181298,0.3808805219170358
2024012503,0.23401120651862903,0.44778826105199127,0.4945454391802821,0.31279113491635646
2024012504,0.5872369192978169,0.43174435112486736,0.3762056738555237,0.4390406854236173
2024012508,0.3462350928300505,0.7103788692998357,0.2096123463453052,0.373356631414322
2024012509,0.23961176090567293,0.4553484737161477,0.45865020017868585,0.39873774290916586
2024012510,0.3387797050864873,0.4764339147632749,0.4041184951902974,0.29630511471814436
2024012511,0.6590626448720287,0.4651824953644894,0.3096656309354036,0.38434477640259357
2024012512,0.27371009935077645,0.537781328599511,0.4835902072836977,0.2388980800777965
2024012513,0.4645765051098069,0.24583803479401545,0.4633678371745803,0.6352063334068809
2024012514,0.4081442126122064,0.5963169478673908,0.2732553374602661,0.37331900166273146
2024012603,0.21582593563673147,0.5898578826785764,0.44282613436924423,0.3763771013550783
2024012607,0.4436471961197134,0.4502704543238938,0.32852694074483824,0.398429474553036
2024012608,0.742931629848544,0.5829789066594065,0.3500038796906151,0.4025981909070215
2024012609,0.33502783740883657,0.33793287688231766,0.5090808000956223,0.4027081987202104
2024012610,0.4171929734272517,0.40199049604988235,0.3512480794095945,0.44127692884449865
2024012611,0.19997190832377384,0.3921351661464823,0.501070856889615,0.3788809648031532
2024012612,0.4485132179040917,0.7616744778527654,0.22343827802590327,0.2379530758904127
2024012613,0.48368813317370296,0.3675903977556764,0.38489183987299064,0.4319399336947984
2024012615,0.2375432240279673,0.3118791464570585,0.5026663472655601,0.4031563918121949
2024012616,0.19205386548847914,0.752899887508345,0.18997412951584014,0.26153356486168833
2024012617,0.6458403091704875,0.26825487812401017,0.4220191173542235,0.19513726840616794
2024012621,0.4026978516168928,0.5154225567380795,0.4274700362513122,0.20775246558472177
2024012623,0.4738514460939969,0.4306903340781884,0.44796287436994314,0.41566931105861793
2024012700,0.25054585179488387,0.3186083111068394,0.629831762293968,0.4362611744376934
2024012701,0.3875742079096502,0.34876315386446494,0.5129881849392485,0.3716386876965728
2024012705,0.3347950266866956,0.4106465764598552,0.4247515100208811,0.390453713758326
2024012706,0.1777120889509057,0.431729563261346,0.6300772609639941,0.4439248482703782
2024012709,0.33551892341856693,0.48504134588519254,0.39756646058482736,0.39147074055673237
2024012710,0.4266063488286952,0.5542651404269048,0.25695451641308215,0.4185702727755134
2024012711,0.12182440185752921,0.5340195360676793,0.4059604446379528,0.33582499697710183
2024012712,0.3922064523209287,0.5778772311041217,0.21949778030192,0.3609135769817951
2024012715,0.47432568904770966,0.3136552846266622,0.5102114753399073,0.3592574168807273
2024012716,0.42232221815835425,0.201975234090021,0.514113442142191,0.4202971951150448
2024012717,0.7358685275242295,0.3670050172714243,0.35726726785990043,0.42763567245817913
2024012719,0.218030983140157,0.32185451878430155,0.6452687181519166,0.3146633125541242
2024012720,0.6163378184100443,0.24781254792985197,0.5559350258007213,0.5571700841804503
2024012721,0.23247561803594355,0.39442828099019667,0.4610236965545609,0.3593961781223915
2024012722,0.5583984825864312,0.388514677232682,0.3620387070325888,0.38120510711581834
2024012723,0.24908810872072182,0.3034348876169293,0.7099236066000448,0.40205608996733466
2024012800,0.2677943202368092,0.44198958868136656,0.3318156864464382,0.5336529886489494
2024012801,0.23972105379579062,0.30277768820127965,0.49551445467475713,0.3700162604767661
2024012802,0.19720187710243897,0.5650070465345605,0.4469914660639017,0.2851629270520344
2024012803,0.2444312067017848,0.4673747466532768,0.504725560833579,0.3882918755744742
2024012804,0.2152322996111723,0.505770642621592,0.5063327340583089,0.3387589523149581
2024012805,0.22931308772827308,0.5959440919189563,0.5140350455277762,0.2369500894336727
2024012806,0.3080544491416705,0.3110572229955025,0.576275791106047,0.342346111452448
2024012807,0.40287352802320764,0.2396805898110203,0.5492520147764809,0.4583126592816211
2024012808,0.501388840746245,0.505991309378709,0.34747952853347924,0.3556474161969281
2024012810,0.36047221186555795,0.2919660929011664,0.438437986939245,0.4553673895206728
2024012811,0.7259800658571608,0.5224800282895046,0.07350573427504899,0.4283290989964783
2024012812,0.30630850792275527,0.3903435315276406,0.37468187099372163,0.35346173041761475
2024012813,0.1712800018839089,0.49037195601020156,0.34752587463890366,0.4717982407433108
2024012814,0.3735504457798434,0.45194365586679724,0.6276064924265602,0.2824793102774566
2024012815,0.5030241464076587,0.25837559080566264,0.46063741463984703,0.4908106792481134
