<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPY,60,240919,100000,569.66,571.89,569.38,569.91,457592
SPY,60,240919,110000,569.94,571.16,569.45,570.38,240941
SPY,60,240919,120000,570.43,572.04,570.34,571.49,181133
SPY,60,240919,130000,571.49,572.88,571.33,572.49,266023
SPY,60,240919,140000,572.49,572.74,570.89,571.89,493875
SPY,60,240919,150000,571.87,572.1,570.37,570.95,1547705
SPY,60,240920,090000,567.84,568.43,566.94,567.08,270201
SPY,60,240920,100000,567.08,567.76,566.27,566.41,330394
SPY,60,240920,110000,566.36,567.36,565.17,566.92,398694
SPY,60,240920,120000,566.89,568.5,566.79,568.15,235361
SPY,60,240920,130000,568.14,568.64,567.89,568.07,225381
SPY,60,240920,140000,568.03,568.13,566.09,567.49,461872
SPY,60,240920,150000,567.47,569.3,567.15,568.03,1143646
SPY,60,240923,090000,569.34,569.38,568.32,568.74,230004
SPY,60,240923,100000,568.78,570.27,568.41,569.87,242005
SPY,60,240923,110000,569.86,570.11,568.74,569.6,229169
SPY,60,240923,120000,569.59,569.64,568.35,568.62,176974
SPY,60,240923,130000,568.56,569.33,568.14,569.32,157775
SPY,60,240923,140000,569.29,569.54,568.94,569.49,127771
SPY,60,240923,150000,569.465,569.91,569.08,569.6,585620
SPY,60,240924,090000,570.48,570.54,569.24,569.34,257598
SPY,60,240924,100000,569.34,569.65,567.61,569.5,427233
SPY,60,240924,110000,569.47,571.07,569.32,570.6,326623
SPY,60,240924,120000,570.64,571.19,570.31,570.43,241585
SPY,60,240924,130000,570.39,571.01,570.35,570.46,106445
SPY,60,240924,140000,570.48,570.68,569.46,570.47,196650
SPY,60,240924,150000,570.4,571.36,570.38,571.23,1085131
SPY,60,240925,090000,571.14,571.79,570.89,571.53,555848
SPY,60,240925,100000,571.58,571.89,570.67,571.27,385708
SPY,60,240925,110000,571.25,571.4,570.33,570.74,270128
SPY,60,240925,120000,570.71,570.82,569.91,569.99,300976
SPY,60,240925,130000,570,570.31,568.96,570.29,319614
SPY,60,240925,140000,570.28,570.37,569.04,570.03,190306
SPY,60,240925,150000,570.02,570.26,569.34,570.01,687016
SPY,60,240926,090000,574.38,574.7,573.17,573.53,356397
SPY,60,240926,100000,573.58,574.14,571.05,571.23,517256
SPY,60,240926,110000,571.2,572.57,570.9,572.42,259522
SPY,60,240926,120000,572.4,572.41,570.85,571.08,232187
SPY,60,240926,130000,571.04,571.75,569.91,571.5,342287
SPY,60,240926,140000,571.55,572.73,571.54,572.26,306250
SPY,60,240926,150000,572.18,572.74,571.82,572.22,709973
SPY,60,240927,090000,573.39,573.55,572.73,573.04,203754
SPY,60,240927,100000,573.04,574.21,572.65,573.71,234452
SPY,60,240927,110000,573.68,573.71,572.43,572.44,181971
SPY,60,240927,120000,572.44,572.63,571.86,572.19,218062
SPY,60,240927,130000,572.2,572.69,571.54,572.46,206236
SPY,60,240927,140000,572.39,572.65,570.42,572.17,458180
SPY,60,240927,150000,572.19,572.33,571.32,571.4,808232
SPY,60,240930,090000,570.42,571.47,570.42,570.67,165610
SPY,60,240930,100000,570.6,571.62,570.26,571.32,164434
SPY,60,240930,110000,571.26,571.82,570.74,571.56,136221
SPY,60,240930,120000,571.58,572.25,571.54,571.58,169199
SPY,60,240930,130000,571.57,571.71,570.92,571.59,154143
SPY,60,240930,140000,571.6,571.63,568.1,570.55,634826
SPY,60,240930,150000,570.5,574.38,569.94,574.02,1564057
SPY,60,241001,090000,573.39,573.46,568.56,569.56,595782
SPY,60,241001,100000,569.49,570.3,566.61,568.06,868119
SPY,60,241001,110000,568.05,569.45,566.01,568.37,614501
SPY,60,241001,120000,568.32,569.56,566.58,568.35,441044
SPY,60,241001,130000,568.34,569.35,566.29,569.33,563805
SPY,60,241001,140000,569.32,570.93,569.29,570.4,459468
SPY,60,241001,150000,570.4,570.48,568.39,568.7,735534
SPY,60,241002,090000,567.71,567.76,565.28,567.08,344239
SPY,60,241002,100000,567.02,569.68,566.94,568.33,380394
SPY,60,241002,110000,568.31,569.89,568.15,569.5,234729
SPY,60,241002,120000,569.52,569.77,567.85,567.88,174560
SPY,60,241002,130000,567.81,569.13,567.58,569.08,177714
SPY,60,241002,140000,569.05,569.33,567.74,568.91,218618
SPY,60,241002,150000,568.89,569.44,568.705,568.75,568367
SPY,60,241003,090000,567.36,568.26,566.87,567.83,190794
SPY,60,241003,100000,567.8,569.8,566.29,566.68,451663
SPY,60,241003,110000,566.63,568.95,566.24,568.45,132764
SPY,60,241003,120000,568.49,569.13,565.86,566.4,253102
SPY,60,241003,130000,566.37,567.44,565.5,567.07,250164
SPY,60,241003,140000,567.07,567.42,566.49,566.78,133513
SPY,60,241003,150000,566.74,568.27,566.06,567.77,719787
SPY,60,241004,090000,572.39,572.71,569.89,570.11,368575
SPY,60,241004,100000,570.02,571.1,568.1,570.02,371178
SPY,60,241004,110000,570.035,570.71,568.28,570.41,223181
SPY,60,241004,120000,570.47,571.5,569.46,571,264521
SPY,60,241004,130000,571.02,571.57,569.6,570.15,180397
SPY,60,241004,140000,570.27,571.55,569.76,571.47,189679
SPY,60,241004,150000,571.49,573.35,571.16,572.91,583223
SPY,60,241007,090000,571.3,571.62,570.55,570.72,215060
SPY,60,241007,100000,570.74,571.93,570.66,571.3,204534
SPY,60,241007,110000,571.13,571.76,570.63,571.17,169054
SPY,60,241007,120000,571.11,571.16,570.13,570.62,164746
SPY,60,241007,130000,570.61,570.98,569.85,570.4,125003
SPY,60,241007,140000,570.42,570.45,566.64,566.74,345647
SPY,60,241007,150000,566.81,568.65,566.68,567.81,1087743
SPY,60,241008,090000,570.44,570.84,569.53,570.75,264937
SPY,60,241008,100000,570.77,572.55,570.39,571.81,413716
SPY,60,241008,110000,571.81,572.32,571.27,572.24,209720
SPY,60,241008,120000,572.17,572.3,571.4,571.86,109395
SPY,60,241008,130000,571.85,571.92,570.56,571.74,117939
SPY,60,241008,140000,571.81,572.885,571.7,572.73,142809
SPY,60,241008,150000,572.7,573.78,572.375,573.14,659573
SPY,60,241009,090000,573.18,573.77,572.58,573.53,141838
SPY,60,241009,100000,573.58,574.95,573.5,574.93,263342
SPY,60,241009,110000,574.93,577.06,574.93,576.9,327715
SPY,60,241009,120000,576.9,576.9,575.64,575.98,200059
SPY,60,241009,130000,575.89,576.65,575,575.76,175679
SPY,60,241009,140000,575.77,576.53,575.5,576.24,143141
SPY,60,241009,150000,576.22,577.69,575.75,577.11,833492
SPY,60,241010,090000,575.77,576.31,574.58,575.39,237353
SPY,60,241010,100000,575.42,576.64,575.15,575.44,182416
SPY,60,241010,110000,575.44,576.97,575.16,576.96,137088
SPY,60,241010,120000,576.95,577.56,575.79,576.21,319916
SPY,60,241010,130000,576.24,576.675,574.81,576.22,257975
SPY,60,241010,140000,576.23,576.23,574.5,575.32,313997
SPY,60,241010,150000,575.3,576.53,574.84,576.13,497282
SPY,60,241011,090000,576.05,577.51,575.93,577.32,196425
SPY,60,241011,100000,577.35,580.095,577.02,579.08,567108
SPY,60,241011,110000,579.08,579.77,579.01,579.62,211944
SPY,60,241011,120000,579.64,579.64,578.11,578.84,193454
SPY,60,241011,130000,578.93,579.37,578.4,579.15,114334
SPY,60,241011,140000,579.1,579.9,578.79,579.68,185837
SPY,60,241011,150000,579.69,580.33,579.47,579.55,701358
SPY,60,241014,090000,581.21,583.26,580.8,583.24,331431
SPY,60,241014,100000,583.31,583.78,582.62,582.84,241226
SPY,60,241014,110000,582.84,583.4,582.31,583.4,184752
SPY,60,241014,120000,583.44,583.96,583.41,583.78,124755
SPY,60,241014,130000,583.78,584.12,583.52,583.6,80139
SPY,60,241014,140000,583.54,584.64,583.32,584.26,238310
SPY,60,241014,150000,584.25,585.27,584.03,584.29,933981
SPY,60,241015,090000,584.59,584.89,584.12,584.16,233952
SPY,60,241015,100000,584.24,584.6,581.32,581.99,700165
SPY,60,241015,110000,581.94,582.79,581.25,581.4,232582
SPY,60,241015,120000,581.46,582.54,581.34,581.8,189203
SPY,60,241015,130000,581.79,581.96,580.82,581.01,216422
SPY,60,241015,140000,581,581.42,580.01,580.09,278903
SPY,60,241015,150000,580.17,580.19,578.545,579.81,1316677
SPY,60,241016,090000,579.78,579.96,578.96,579.1,184073
SPY,60,241016,100000,579.14,581.11,579.1,580.09,257699
SPY,60,241016,110000,580.12,580.88,579.79,580.24,153295
SPY,60,241016,120000,580.23,581.39,580.22,581.39,90646
SPY,60,241016,130000,581.4,581.67,580.94,581.63,97663
SPY,60,241016,140000,581.63,582.83,581.49,582.37,234653
SPY,60,241016,150000,582.41,582.64,582.11,582.23,772522
SPY,60,241017,090000,585.96,586.12,583.23,584.01,350487
SPY,60,241017,100000,584.18,584.42,582.86,583.08,225486
SPY,60,241017,110000,583.17,584.75,582.42,584.72,148023
SPY,60,241017,120000,584.73,584.98,583.75,584.385,115712
SPY,60,241017,130000,584.4,584.69,584.11,584.38,100885
SPY,60,241017,140000,584.37,584.41,582.42,583.31,223886
SPY,60,241017,150000,583.34,583.38,582.16,582.26,584128
SPY,60,241018,090000,584.07,584.21,582.6,583.3,253719
SPY,60,241018,100000,583.2,584.03,583.12,583.42,139772
SPY,60,241018,110000,583.52,584.46,583.52,583.89,98495
SPY,60,241018,120000,583.93,585.24,583.73,584.68,136403
SPY,60,241018,130000,584.69,585.1,584.5,584.6,127115
SPY,60,241018,140000,584.54,585.39,583.92,584.89,123587
SPY,60,241018,150000,584.79,584.8,584.06,584.57,465469
