<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ETHUSDT,60,240129,180000,2302.59,2312.94,2295.15,2300.13,15572.4488
ETHUSDT,60,240129,190000,2300.14,2305.01,2292.14,2293.46,10807.2792
ETHUSDT,60,240129,200000,2293.46,2304.48,2292.21,2302.86,8658.1212
ETHUSDT,60,240129,210000,2302.86,2311.74,2301,2306.32,11419.7769
ETHUSDT,60,240129,220000,2306.31,2322.34,2305.95,2311.43,12214.006
ETHUSDT,60,240129,230000,2311.43,2317.92,2310,2317.6,9498.3605
ETHUSDT,60,240130,000000,2317.61,2318.36,2304.7,2305.07,8271.3567
ETHUSDT,60,240130,010000,2305.06,2324.99,2304,2314.71,15647.9355
ETHUSDT,60,240130,020000,2314.71,2327.97,2314.7,2317.83,12639.8536
ETHUSDT,60,240130,030000,2317.82,2320,2310.6,2311.4,11223.8476
ETHUSDT,60,240130,040000,2311.4,2314.69,2308.39,2311.65,7862.7257
ETHUSDT,60,240130,050000,2311.65,2313.6,2304.41,2304.89,6737.7797
ETHUSDT,60,240130,060000,2304.9,2309,2301,2304.1,9428.1542
ETHUSDT,60,240130,070000,2304.1,2314,2302.82,2309.29,9393.8887
ETHUSDT,60,240130,080000,2309.3,2312.94,2302.82,2308.32,7064.8736
ETHUSDT,60,240130,090000,2308.31,2309.05,2303.57,2304.39,7337.3771
ETHUSDT,60,240130,100000,2304.4,2316.34,2303.02,2314.96,8855.4258
ETHUSDT,60,240130,110000,2314.95,2318.22,2311.11,2314.01,8270.8828
ETHUSDT,60,240130,120000,2314,2332.85,2299.05,2306.71,43716.5637
ETHUSDT,60,240130,130000,2306.7,2313.79,2297,2305.73,13544.8693
ETHUSDT,60,240130,140000,2305.72,2315.57,2298.8,2313.29,13079.8143
ETHUSDT,60,240130,150000,2313.3,2347.55,2303.33,2340.91,35509.2532
ETHUSDT,60,240130,160000,2340.91,2369.48,2335.73,2369.25,45735.5983
ETHUSDT,60,240130,170000,2369.25,2379.79,2364.26,2370.3,30084.7898
ETHUSDT,60,240130,180000,2370.3,2381,2364.42,2376.73,17567.5748
ETHUSDT,60,240130,190000,2376.73,2378.28,2369.28,2374.93,8733.8163
ETHUSDT,60,240130,200000,2374.93,2385,2373.53,2373.72,12721.5143
ETHUSDT,60,240130,210000,2373.73,2391.98,2370,2380.03,10896.9865
ETHUSDT,60,240130,220000,2380.02,2381.79,2364.75,2364.96,7418.0901
ETHUSDT,60,240130,230000,2364.96,2367.93,2337.06,2343.01,21136.6075
ETHUSDT,60,240131,000000,2343,2351.6,2331.79,2340.43,19716.5778
ETHUSDT,60,240131,010000,2340.44,2346.46,2327.54,2332.46,12716.0253
ETHUSDT,60,240131,020000,2332.47,2339.25,2327.27,2338.69,13120.1594
ETHUSDT,60,240131,030000,2338.68,2344.02,2338.46,2342.91,7356.0072
ETHUSDT,60,240131,040000,2342.9,2344.55,2336.18,2341.95,10738.3804
ETHUSDT,60,240131,050000,2341.94,2344.26,2334.37,2338.74,8347.3689
ETHUSDT,60,240131,060000,2338.74,2341.56,2330.8,2331.91,7113.917
ETHUSDT,60,240131,070000,2331.92,2342.12,2330,2340.84,6882.6904
ETHUSDT,60,240131,080000,2340.84,2343.52,2335.45,2339.08,8002.6683
ETHUSDT,60,240131,090000,2339.08,2339.09,2309.19,2311.2,22082.9386
ETHUSDT,60,240131,100000,2311.2,2313.72,2281.6,2284,31483.0586
ETHUSDT,60,240131,110000,2284.01,2300.45,2280.77,2300.18,19376.8607
ETHUSDT,60,240131,120000,2300.18,2307.48,2296.89,2304.56,12556.3259
ETHUSDT,60,240131,130000,2304.57,2318.14,2298.69,2312.87,14985.2243
ETHUSDT,60,240131,140000,2312.87,2314.6,2298.44,2307.4,16809.5184
ETHUSDT,60,240131,150000,2307.4,2333,2291.69,2329.42,30993.0268
ETHUSDT,60,240131,160000,2329.42,2347.18,2324.99,2345.91,23706.1655
ETHUSDT,60,240131,170000,2345.92,2350.3,2337.72,2347.27,17837.887
ETHUSDT,60,240131,180000,2347.28,2348.05,2330.07,2335.63,18814.1123
ETHUSDT,60,240131,190000,2335.63,2342.26,2309.51,2323.38,24021.4883
ETHUSDT,60,240131,200000,2323.39,2324.67,2286.11,2287.98,27445.8322
ETHUSDT,60,240131,210000,2287.98,2292.37,2263.57,2279,23011.2819
ETHUSDT,60,240131,220000,2278.99,2287.94,2269.03,2285.75,10362.1665
ETHUSDT,60,240131,230000,2285.75,2288.91,2281.88,2283.14,9636.5042
ETHUSDT,60,240201,000000,2283.15,2289.6,2272.19,2283.59,11095.2307
ETHUSDT,60,240201,010000,2283.6,2284.3,2240,2245.19,32855.7491
ETHUSDT,60,240201,020000,2245.19,2260.5,2242.99,2260.5,13893.8266
ETHUSDT,60,240201,030000,2260.49,2263.17,2256.25,2257.21,10254.354
ETHUSDT,60,240201,040000,2257.2,2267.59,2251.91,2262.77,12842.205
ETHUSDT,60,240201,050000,2262.77,2268.87,2262,2268.8,7882.3581
ETHUSDT,60,240201,060000,2268.81,2274.5,2268.36,2274.5,18058.5725
ETHUSDT,60,240201,070000,2274.49,2277.78,2271.6,2271.96,9895.5508
ETHUSDT,60,240201,080000,2271.95,2273.44,2266.4,2272.41,8897.5893
ETHUSDT,60,240201,090000,2272.4,2275.85,2265.2,2267.84,8325.9949
ETHUSDT,60,240201,100000,2267.85,2278.12,2266.12,2267.91,8897.5897
ETHUSDT,60,240201,110000,2267.91,2272.92,2265.4,2266.66,7741.3858
ETHUSDT,60,240201,120000,2266.67,2274.62,2263.2,2270.83,11089.1782
ETHUSDT,60,240201,130000,2270.83,2277.54,2263.59,2272.09,12710.8786
ETHUSDT,60,240201,140000,2272.08,2300.45,2270.15,2297.12,24229.8194
ETHUSDT,60,240201,150000,2297.13,2308.45,2287.89,2288.88,23064.2286
ETHUSDT,60,240201,160000,2288.89,2293.59,2267.54,2292.07,18999.5234
ETHUSDT,60,240201,170000,2292.07,2311.72,2291.25,2304.71,21878.4762
ETHUSDT,60,240201,180000,2304.7,2307.99,2293.07,2295.94,11310.4255
ETHUSDT,60,240201,190000,2295.93,2309.49,2291.75,2304.79,9162.2689
ETHUSDT,60,240201,200000,2304.79,2307,2296.2,2299.46,6648.299
ETHUSDT,60,240201,210000,2299.46,2309.78,2297.06,2304.36,8624.9891
ETHUSDT,60,240201,220000,2304.35,2304.62,2287,2297.05,6196.8443
ETHUSDT,60,240201,230000,2297.04,2304.85,2294.75,2304.28,6442.1161
ETHUSDT,60,240202,000000,2304.28,2320.48,2300.7,2310.92,13001.6074
ETHUSDT,60,240202,010000,2310.93,2317.76,2306.42,2306.61,7202.2726
ETHUSDT,60,240202,020000,2306.62,2307.82,2298.54,2302.32,8348.4748
ETHUSDT,60,240202,030000,2302.32,2305.2,2301.1,2301.66,5214.7969
ETHUSDT,60,240202,040000,2301.66,2305,2296.87,2298.34,7204.5097
ETHUSDT,60,240202,050000,2298.35,2307.23,2296.87,2305.17,7630.8136
ETHUSDT,60,240202,060000,2305.18,2314.6,2304.23,2310.46,9160.7714
ETHUSDT,60,240202,070000,2310.46,2319.81,2308.4,2313.73,16608.7268
ETHUSDT,60,240202,080000,2313.73,2314.95,2306,2310.54,7891.3066
ETHUSDT,60,240202,090000,2310.54,2313.8,2307.49,2309.89,6133.6481
ETHUSDT,60,240202,100000,2309.89,2312.82,2305.01,2311.85,9298.5833
ETHUSDT,60,240202,110000,2311.86,2319.37,2309.63,2318.36,7641.1711
ETHUSDT,60,240202,120000,2318.36,2324.74,2313.96,2314.79,11879.9095
ETHUSDT,60,240202,130000,2314.79,2316.03,2289.04,2292.02,22920.0328
ETHUSDT,60,240202,140000,2292.02,2298.25,2281.94,2292.4,13694.3
ETHUSDT,60,240202,150000,2292.41,2317.58,2291.2,2313.99,19609.8824
ETHUSDT,60,240202,160000,2314,2323.88,2301.29,2306.06,17203.5751
ETHUSDT,60,240202,170000,2306.07,2311.83,2290,2292.92,11550.461
ETHUSDT,60,240202,180000,2292.93,2296.62,2286.69,2294.83,9712.0139
ETHUSDT,60,240202,190000,2294.84,2301.61,2293.23,2301.41,7949.936
ETHUSDT,60,240202,200000,2301.42,2303.6,2295.05,2297.77,5705.3281
ETHUSDT,60,240202,210000,2297.77,2301.93,2296.66,2296.67,3427.9601
ETHUSDT,60,240202,220000,2296.66,2310,2296.33,2308.89,4579.6414
ETHUSDT,60,240202,230000,2308.89,2309.91,2305.33,2309.06,4660.7884
ETHUSDT,60,240203,000000,2309.07,2321.21,2306.75,2313.81,11724.3926
ETHUSDT,60,240203,010000,2313.8,2329.98,2313.8,2325.91,10709.8798
ETHUSDT,60,240203,020000,2325.9,2327.25,2319.21,2322.79,5817.2223
ETHUSDT,60,240203,030000,2322.8,2326.55,2320.68,2321.45,4790.6824
ETHUSDT,60,240203,040000,2321.45,2325.28,2320.56,2321.39,3080.7291
ETHUSDT,60,240203,050000,2321.39,2325.1,2320.8,2324.2,3849.3569
ETHUSDT,60,240203,060000,2324.21,2324.21,2317.04,2321.11,4767.5209
ETHUSDT,60,240203,070000,2321.12,2321.54,2313.46,2314.39,4361.1431
ETHUSDT,60,240203,080000,2314.38,2316.24,2307,2308.31,4085.2539
ETHUSDT,60,240203,090000,2308.3,2316.39,2308.3,2315.12,3393.9487
ETHUSDT,60,240203,100000,2315.11,2315.12,2310.8,2314.12,4332.8931
ETHUSDT,60,240203,110000,2314.12,2314.13,2300.24,2303.89,7495.571
ETHUSDT,60,240203,120000,2303.88,2307.35,2302.17,2305.12,5584.8023
ETHUSDT,60,240203,130000,2305.11,2308.26,2303.31,2307.36,3465.589
ETHUSDT,60,240203,140000,2307.36,2307.37,2301.33,2302.01,4707.9769
ETHUSDT,60,240203,150000,2302,2309.65,2292.75,2303.64,9438.6621
ETHUSDT,60,240203,160000,2303.65,2313.88,2303.31,2305.78,10754.6334
ETHUSDT,60,240203,170000,2305.79,2312.2,2304.55,2309,4794.6979
ETHUSDT,60,240203,180000,2308.99,2309.05,2297.03,2298.76,7360.2149
ETHUSDT,60,240203,190000,2298.76,2303.46,2297,2303.46,3570.2374
ETHUSDT,60,240203,200000,2303.45,2305.69,2300.13,2302.8,3666.5815
ETHUSDT,60,240203,210000,2302.8,2305.38,2297.2,2300.56,3372.6699
ETHUSDT,60,240203,220000,2300.55,2301.83,2297.33,2298.4,2619.7416
ETHUSDT,60,240203,230000,2298.4,2301.14,2293.83,2296.49,5488.4443
ETHUSDT,60,240204,000000,2296.5,2299.39,2291,2299.39,6418.7072
ETHUSDT,60,240204,010000,2299.38,2306.43,2296.27,2305.08,4796.6013
ETHUSDT,60,240204,020000,2305.09,2306.53,2302.98,2303.5,2295.3327
ETHUSDT,60,240204,030000,2303.49,2305.38,2302.77,2302.96,1978.2417
ETHUSDT,60,240204,040000,2302.97,2303.36,2294.14,2297.33,4237.7392
ETHUSDT,60,240204,050000,2297.33,2303.61,2296.88,2300.03,4005.9385
ETHUSDT,60,240204,060000,2300.03,2302.81,2287,2287.5,8704.8235
ETHUSDT,60,240204,070000,2287.49,2293.19,2287,2290.78,5594.842
ETHUSDT,60,240204,080000,2290.79,2293.17,2289.8,2290.2,3724.1581
ETHUSDT,60,240204,090000,2290.2,2305.47,2286.71,2303.39,7920.9454
ETHUSDT,60,240204,100000,2303.39,2304.74,2297.6,2300.73,4017.9869
ETHUSDT,60,240204,110000,2300.73,2309.99,2299.62,2305.62,5372.4808
ETHUSDT,60,240204,120000,2305.62,2309.66,2303.36,2303.36,5279.753
ETHUSDT,60,240204,130000,2303.37,2307.03,2302.85,2304.38,3364.9282
ETHUSDT,60,240204,140000,2304.38,2307.8,2297.46,2299.23,7617.6249
ETHUSDT,60,240204,150000,2299.24,2305.25,2297.48,2301.68,6792.7407
ETHUSDT,60,240204,160000,2301.67,2303.59,2299.01,2303.58,5024.7812
ETHUSDT,60,240204,170000,2303.59,2308.13,2298.26,2306.49,7579.2189
ETHUSDT,60,240204,180000,2306.5,2308.48,2293.57,2294.45,7159.784
ETHUSDT,60,240204,190000,2294.45,2295.58,2266,2279.65,22165.0799
ETHUSDT,60,240204,200000,2279.64,2311,2273.73,2303.71,17575.1911
ETHUSDT,60,240204,210000,2303.72,2309.84,2300.28,2300.48,9078.9986
ETHUSDT,60,240204,220000,2300.47,2302.8,2275.83,2288.16,12959.1988
ETHUSDT,60,240204,230000,2288.16,2291.36,2283.7,2289.79,7566.9478
ETHUSDT,60,240205,000000,2289.79,2294.3,2279.17,2280.5,9851.0878
ETHUSDT,60,240205,010000,2280.5,2284.09,2269.11,2282.8,10147.1203
ETHUSDT,60,240205,020000,2282.8,2283.1,2277.42,2281.28,4142.8692
ETHUSDT,60,240205,030000,2281.27,2297.77,2281.26,2296.27,6749.7924
ETHUSDT,60,240205,040000,2296.28,2299.4,2291.8,2295,6219.8427
ETHUSDT,60,240205,050000,2295,2295.47,2289.45,2295.46,3712.1484
ETHUSDT,60,240205,060000,2295.47,2302,2294,2301.23,5723.2403
ETHUSDT,60,240205,070000,2301.22,2312.32,2298.44,2310.17,13697.7903
ETHUSDT,60,240205,080000,2310.18,2325.08,2310.17,2322.41,18034.908
ETHUSDT,60,240205,090000,2322.41,2325.33,2314.65,2320.81,9654.094
ETHUSDT,60,240205,100000,2320.8,2332.9,2320.8,2322.85,13345.5834
ETHUSDT,60,240205,110000,2322.85,2329.98,2322.28,2329.62,6923.0321
ETHUSDT,60,240205,120000,2329.63,2331.56,2323.21,2325.53,9761.7229
ETHUSDT,60,240205,130000,2325.53,2338.41,2323,2330.45,12684.6592
ETHUSDT,60,240205,140000,2330.45,2333.92,2317.29,2319.03,11351.5498
ETHUSDT,60,240205,150000,2319.03,2319.03,2294.21,2298.71,19545.6365
ETHUSDT,60,240205,160000,2298.72,2302.54,2291,2301.54,17766.75
ETHUSDT,60,240205,170000,2301.55,2307.51,2297.22,2302.36,6040.2729
ETHUSDT,60,240205,180000,2302.36,2304.97,2294.63,2301.19,6892.034
ETHUSDT,60,240205,190000,2301.19,2312.56,2300.52,2304.48,9465.2089
ETHUSDT,60,240205,200000,2304.49,2305.99,2283.63,2294.62,14746.8026
ETHUSDT,60,240205,210000,2294.63,2295.71,2286.02,2289.09,7452.3481
ETHUSDT,60,240205,220000,2289.1,2296,2286.24,2294.63,6752.7665
ETHUSDT,60,240205,230000,2294.63,2302.16,2291.64,2301.83,5949.1517
ETHUSDT,60,240206,000000,2301.84,2302.81,2299,2302.81,5316.4647
ETHUSDT,60,240206,010000,2302.81,2312.34,2300.73,2307.69,6479.1402
ETHUSDT,60,240206,020000,2307.68,2329.78,2306.34,2324.29,13414.6036
ETHUSDT,60,240206,030000,2324.3,2328.61,2313.39,2316.85,11132.2322
ETHUSDT,60,240206,040000,2316.85,2319.39,2312.59,2314.37,9280.6941
ETHUSDT,60,240206,050000,2314.38,2315.43,2308.19,2314.02,9052.7177
ETHUSDT,60,240206,060000,2314.02,2317.35,2309.29,2317.1,10167.2568
ETHUSDT,60,240206,070000,2317.1,2327.86,2311.08,2327.16,16487.4142
ETHUSDT,60,240206,080000,2327.16,2339,2323.3,2336.7,28139.5159
ETHUSDT,60,240206,090000,2336.69,2337.94,2328.1,2334.45,13561.7656
ETHUSDT,60,240206,100000,2334.44,2344,2316.9,2326.46,21064.1243
ETHUSDT,60,240206,110000,2326.45,2330.47,2318.16,2325.49,10932.7067
ETHUSDT,60,240206,120000,2325.49,2332.08,2311.9,2325.97,16819.6809
ETHUSDT,60,240206,130000,2325.97,2349,2319.44,2337.62,26393.5531
ETHUSDT,60,240206,140000,2337.63,2347.5,2331.8,2338.47,18145.9683
ETHUSDT,60,240206,150000,2338.47,2346.8,2331.03,2343.74,17881.445
ETHUSDT,60,240206,160000,2343.73,2362.31,2340.37,2346.94,28159.1627
ETHUSDT,60,240206,170000,2346.94,2365.42,2345.1,2353.84,17506.623
ETHUSDT,60,240206,180000,2353.84,2365.25,2349.06,2363.95,12511.3685
ETHUSDT,60,240206,190000,2363.95,2379.95,2360.04,2379.12,16914.3845
ETHUSDT,60,240206,200000,2379.13,2392.4,2376.04,2380.29,23420.5857
ETHUSDT,60,240206,210000,2380.3,2386.42,2375.31,2380.74,12972.4716
ETHUSDT,60,240206,220000,2380.74,2385.06,2376.31,2381.75,13277.247
ETHUSDT,60,240206,230000,2381.75,2384.19,2371.91,2372.64,9722.7103
ETHUSDT,60,240207,000000,2372.63,2390.66,2372.2,2380.08,14050.442
ETHUSDT,60,240207,010000,2380.08,2388.27,2375.52,2376.18,9637.1432
ETHUSDT,60,240207,020000,2376.17,2380.6,2374.3,2376.06,6670.9859
ETHUSDT,60,240207,030000,2376.07,2377.26,2363,2364.75,10891.3772
ETHUSDT,60,240207,040000,2364.75,2368.76,2357.73,2360.74,13563.0887
ETHUSDT,60,240207,050000,2360.74,2367.8,2357.06,2365.61,6782.8914
ETHUSDT,60,240207,060000,2365.61,2366.32,2360.1,2364.09,7234.1604
ETHUSDT,60,240207,070000,2364.09,2368.41,2360.44,2362.92,6186.9306
ETHUSDT,60,240207,080000,2362.91,2365.45,2356.94,2363.25,10160.5082
ETHUSDT,60,240207,090000,2363.26,2377.42,2361.42,2371.61,9173.1951
ETHUSDT,60,240207,100000,2371.6,2372.11,2354,2355.73,9986.1305
ETHUSDT,60,240207,110000,2355.72,2362.56,2354.64,2361.66,9806.4272
ETHUSDT,60,240207,120000,2361.67,2373.89,2361,2373.34,9119.338
ETHUSDT,60,240207,130000,2373.34,2376.64,2365.86,2372.83,14295.9304
ETHUSDT,60,240207,140000,2372.83,2385.45,2362.6,2365.89,22425.9134
ETHUSDT,60,240207,150000,2365.89,2376.51,2361.57,2369.66,13655.9583
ETHUSDT,60,240207,160000,2369.66,2400,2368.85,2398.24,23474.8528
ETHUSDT,60,240207,170000,2398.24,2424.34,2396.41,2410.26,46060.3814
ETHUSDT,60,240207,180000,2410.25,2418.96,2406.26,2418.18,15753.7126
ETHUSDT,60,240207,190000,2418.18,2425.46,2413.32,2419.96,16137.2512
ETHUSDT,60,240207,200000,2419.97,2444.44,2419.96,2439.38,32265.2799
ETHUSDT,60,240207,210000,2439.39,2439.8,2425.73,2430.17,16980.0108
ETHUSDT,60,240207,220000,2430.17,2432,2422.23,2425.55,10726.1628
ETHUSDT,60,240207,230000,2425.55,2429.89,2422.77,2425.1,7686.5312
ETHUSDT,60,240208,000000,2425.09,2438,2423.94,2435.06,16363.4939
ETHUSDT,60,240208,010000,2435.06,2443.8,2430.38,2441.89,15627.8921
ETHUSDT,60,240208,020000,2441.89,2444.39,2430.54,2434.74,13654.7788
ETHUSDT,60,240208,030000,2434.73,2436.81,2432.55,2433.48,7932.453
ETHUSDT,60,240208,040000,2433.48,2435.32,2426,2427.3,6664.818
ETHUSDT,60,240208,050000,2427.3,2428.62,2422.08,2423.11,9021.6044
ETHUSDT,60,240208,060000,2423.11,2423.53,2419.36,2419.94,7565.3715
ETHUSDT,60,240208,070000,2419.95,2425.6,2411.01,2421.21,14285.1482
ETHUSDT,60,240208,080000,2421.2,2427.85,2421.2,2424.4,8990.4302
ETHUSDT,60,240208,090000,2424.4,2426.91,2420.62,2424.24,7166.5781
ETHUSDT,60,240208,100000,2424.24,2429.58,2421.3,2422.99,8503.0107
ETHUSDT,60,240208,110000,2422.99,2426.09,2416.06,2425.3,11975.138
ETHUSDT,60,240208,120000,2425.29,2429.48,2417.21,2422.04,7925.1997
ETHUSDT,60,240208,130000,2422.04,2425.05,2416.63,2425.05,12716.8627
ETHUSDT,60,240208,140000,2425.05,2443.96,2420,2438,31224.877
ETHUSDT,60,240208,150000,2438,2463.15,2428.79,2453.88,43927.1563
ETHUSDT,60,240208,160000,2453.88,2455.69,2413.44,2424.6,35360.2913
ETHUSDT,60,240208,170000,2424.6,2437,2418.11,2424.74,20976.0726
ETHUSDT,60,240208,180000,2424.74,2432.88,2421.32,2430.78,11856.6947
ETHUSDT,60,240208,190000,2430.78,2432.58,2421.31,2421.53,9833.8015
ETHUSDT,60,240208,200000,2421.54,2434.23,2421.12,2427.81,14043.4527
ETHUSDT,60,240208,210000,2427.81,2429.52,2422.23,2425.75,8014.0791
ETHUSDT,60,240208,220000,2425.75,2431.44,2423.68,2424.28,6242.4626
ETHUSDT,60,240208,230000,2424.28,2428.59,2418.49,2419.55,8085.2808
ETHUSDT,60,240209,000000,2419.56,2424.89,2419.16,2423.76,8229.528
ETHUSDT,60,240209,010000,2423.76,2428.46,2422.08,2425.17,9782.4743
ETHUSDT,60,240209,020000,2425.18,2458.6,2423.72,2457.51,23615.0356
ETHUSDT,60,240209,030000,2457.5,2466,2442.58,2448.67,19764.214
ETHUSDT,60,240209,040000,2448.67,2456.89,2442.54,2446.21,9923.6898
ETHUSDT,60,240209,050000,2446.21,2454.96,2440.19,2453.7,16672.7615
ETHUSDT,60,240209,060000,2453.7,2454.04,2446.35,2448.87,7915.1125
ETHUSDT,60,240209,070000,2448.86,2463.99,2448.24,2453.61,17015.514
ETHUSDT,60,240209,080000,2453.6,2477,2453.37,2476.01,18438.6886
ETHUSDT,60,240209,090000,2476.02,2479.88,2466.44,2466.89,15557.1469
ETHUSDT,60,240209,100000,2466.9,2474.6,2462.01,2474.59,17069.7751
ETHUSDT,60,240209,110000,2474.59,2507.4,2466.4,2503.2,42016.3867
ETHUSDT,60,240209,120000,2503.19,2525,2498.56,2514.64,42264.0952
ETHUSDT,60,240209,130000,2514.64,2521.35,2510.57,2513.27,21742.4329
ETHUSDT,60,240209,140000,2513.27,2519.66,2481.47,2494.51,50546.2326
ETHUSDT,60,240209,150000,2494.51,2501.46,2476.57,2495.33,31964.6794
ETHUSDT,60,240209,160000,2495.33,2502.72,2478.07,2486.77,20726.945
ETHUSDT,60,240209,170000,2486.77,2500.87,2484.66,2497.19,18580.8317
ETHUSDT,60,240209,180000,2497.19,2523.66,2493.87,2501.45,40141.6727
ETHUSDT,60,240209,190000,2501.45,2502.4,2481.68,2485.96,17283.2392
ETHUSDT,60,240209,200000,2485.96,2495.7,2485.95,2489.86,12479.4642
ETHUSDT,60,240209,210000,2489.85,2506.64,2483.89,2502.82,10505.5282
ETHUSDT,60,240209,220000,2502.81,2505.79,2487.11,2495.22,10968.5503
ETHUSDT,60,240209,230000,2495.22,2498.6,2485.14,2486.56,8921.808
ETHUSDT,60,240210,000000,2486.56,2496.3,2484.48,2485.93,8045.4302
ETHUSDT,60,240210,010000,2485.94,2505,2483.09,2498.27,8320.6156
ETHUSDT,60,240210,020000,2498.27,2506.48,2496.56,2506,6504.5675
ETHUSDT,60,240210,030000,2506,2514.8,2505.99,2512.21,6715.8416
ETHUSDT,60,240210,040000,2512.21,2516,2506.24,2506.28,5151.3553
ETHUSDT,60,240210,050000,2506.27,2507.85,2500.64,2504.23,4791.7503
ETHUSDT,60,240210,060000,2504.24,2507.5,2503.61,2504.5,5967.2646
ETHUSDT,60,240210,070000,2504.5,2506.9,2494.49,2495.21,6842.6749
ETHUSDT,60,240210,080000,2495.21,2498.74,2485.2,2485.29,10074.6632
ETHUSDT,60,240210,090000,2485.29,2494.5,2485.28,2487.53,7774.8556
ETHUSDT,60,240210,100000,2487.54,2491.94,2471.57,2474.31,11833.3847
ETHUSDT,60,240210,110000,2474.31,2483.11,2473.53,2483.1,9770.9019
ETHUSDT,60,240210,120000,2483.11,2492,2480.76,2487.91,6552.6672
ETHUSDT,60,240210,130000,2487.9,2492.77,2481,2490.07,7502.7777
ETHUSDT,60,240210,140000,2490.07,2496.97,2488.4,2492.97,8189.1452
ETHUSDT,60,240210,150000,2492.97,2496.6,2488.8,2490.45,6290.7207
ETHUSDT,60,240210,160000,2490.45,2494.22,2487.38,2491.26,5678.8382
ETHUSDT,60,240210,170000,2491.26,2492.4,2483.72,2484.43,5743.5214
ETHUSDT,60,240210,180000,2484.42,2493.14,2483.4,2490.81,4905.2554
ETHUSDT,60,240210,190000,2490.81,2497.51,2489.06,2497.51,5430.8691
ETHUSDT,60,240210,200000,2497.51,2511.6,2493.23,2506.21,11458.7445
ETHUSDT,60,240210,210000,2506.21,2516.45,2506.2,2511,12901.7959
ETHUSDT,60,240210,220000,2511,2511.41,2492.21,2495.99,10957.6726
ETHUSDT,60,240210,230000,2495.99,2506.06,2494.7,2500.24,7581.2571
ETHUSDT,60,240211,000000,2500.24,2504.58,2493.8,2504.08,6507.4001
ETHUSDT,60,240211,010000,2504.07,2514.74,2502.9,2507.2,10203.8708
ETHUSDT,60,240211,020000,2507.2,2512.15,2504.14,2505.78,6002.8418
ETHUSDT,60,240211,030000,2505.77,2529.02,2504.06,2529.02,22913.44
ETHUSDT,60,240211,040000,2529.02,2537.58,2514.76,2517.46,16232.6884
ETHUSDT,60,240211,050000,2517.47,2525.8,2517.03,2523.33,10440.0271
ETHUSDT,60,240211,060000,2523.33,2534.15,2522.03,2530.49,7472.0943
ETHUSDT,60,240211,070000,2530.49,2532.8,2522.52,2527.52,7461.7857
ETHUSDT,60,240211,080000,2527.53,2539.63,2522.91,2524.76,11501.6152
ETHUSDT,60,240211,090000,2524.76,2529,2521.31,2523.18,7061.2411
ETHUSDT,60,240211,100000,2523.18,2524.09,2511.79,2521.85,9022.9235
ETHUSDT,60,240211,110000,2521.86,2531.63,2520.38,2531.28,7887.0025
ETHUSDT,60,240211,120000,2531.29,2532.31,2522,2522.22,7625.2658
ETHUSDT,60,240211,130000,2522.22,2524.34,2509.6,2510.69,10794.1661
ETHUSDT,60,240211,140000,2510.7,2515,2505,2514.26,10448.9563
ETHUSDT,60,240211,150000,2514.27,2514.27,2505.47,2508.94,7843.2493
ETHUSDT,60,240211,160000,2508.94,2512.31,2501.41,2508.42,8989.0819
ETHUSDT,60,240211,170000,2508.42,2520.58,2508.27,2511.16,8916.7857
ETHUSDT,60,240211,180000,2511.16,2512.9,2496.8,2506.97,10178.4323
ETHUSDT,60,240211,190000,2506.98,2510.75,2505.14,2507.73,5408.1461
ETHUSDT,60,240211,200000,2507.74,2514.31,2493.45,2497.43,9420.2565
ETHUSDT,60,240211,210000,2497.43,2504.79,2496.66,2504,6280.3993
ETHUSDT,60,240211,220000,2504,2507.59,2499.75,2500.38,5553.7435
ETHUSDT,60,240211,230000,2500.38,2507.4,2498,2507.21,5754.2931
ETHUSDT,60,240212,000000,2507.22,2525,2505.06,2514.99,13829.3165
ETHUSDT,60,240212,010000,2514.99,2515.95,2506,2515.08,8551.8768
ETHUSDT,60,240212,020000,2515.08,2518,2493.01,2503.08,12746.9006
ETHUSDT,60,240212,030000,2503.08,2504.65,2497.17,2500.12,7133.9914
ETHUSDT,60,240212,040000,2500.13,2501.34,2493.99,2494.76,4443.3762
ETHUSDT,60,240212,050000,2494.77,2500.31,2493.99,2494.27,3633.2703
ETHUSDT,60,240212,060000,2494.26,2498.4,2481.05,2494.01,11985.9487
ETHUSDT,60,240212,070000,2494,2504.34,2491.45,2501.71,8917.7123
ETHUSDT,60,240212,080000,2501.7,2505.5,2489.33,2490,7555.6333
ETHUSDT,60,240212,090000,2490.01,2490.58,2472,2477.05,12603.7846
ETHUSDT,60,240212,100000,2477.06,2485,2472.6,2480.57,8824.9376
ETHUSDT,60,240212,110000,2480.56,2488.52,2476.8,2488.16,8644.2306
ETHUSDT,60,240212,120000,2488.16,2489.55,2481.08,2489.12,7478.4048
ETHUSDT,60,240212,130000,2489.13,2489.13,2483.07,2487.35,5320.4993
ETHUSDT,60,240212,140000,2487.36,2529.8,2486.5,2528.2,29741.844
ETHUSDT,60,240212,150000,2528.19,2563.17,2521,2557.87,60783.2017
ETHUSDT,60,240212,160000,2557.87,2559.98,2536.63,2552.88,29747.332
ETHUSDT,60,240212,170000,2552.89,2616.39,2550.9,2608.93,70222.3578
