<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ETHUSDT,60,240506,180000,3070.49,3084.98,3061.38,3076.5,8137.3897
ETHUSDT,60,240506,190000,3076.5,3076.71,3046.35,3069.84,14245.0289
ETHUSDT,60,240506,200000,3069.83,3081.24,3062.01,3077.42,7555.8301
ETHUSDT,60,240506,210000,3077.43,3089.11,3076.65,3085.11,5435.4647
ETHUSDT,60,240506,220000,3085.12,3086.53,3078.27,3081.79,4925.0076
ETHUSDT,60,240506,230000,3081.79,3081.8,3060.98,3062.6,5281.3933
ETHUSDT,60,240507,000000,3062.59,3083.82,3048.52,3071.99,11077.0604
ETHUSDT,60,240507,010000,3071.99,3096.8,3068.4,3094.56,8389.7843
ETHUSDT,60,240507,020000,3094.56,3095.4,3082.36,3086.1,5461.6714
ETHUSDT,60,240507,030000,3086.1,3087.9,3021.34,3049.19,23290.2617
ETHUSDT,60,240507,040000,3049.19,3067.65,3044.01,3066.17,8773.3135
ETHUSDT,60,240507,050000,3066.18,3081.55,3055.32,3069.39,7582.3918
ETHUSDT,60,240507,060000,3069.38,3075.99,3058.15,3069.36,6225.9808
ETHUSDT,60,240507,070000,3069.36,3082.5,3064,3077.4,6780.6722
ETHUSDT,60,240507,080000,3077.4,3125.54,3074.21,3119.4,39142.1376
ETHUSDT,60,240507,090000,3119.39,3129.85,3108.71,3113.01,11248.977
ETHUSDT,60,240507,100000,3113.02,3115,3089.79,3100.01,12974.2882
ETHUSDT,60,240507,110000,3100.01,3105.49,3059.09,3063.39,15731.3103
ETHUSDT,60,240507,120000,3063.4,3083.49,3063.22,3075.91,9548.9296
ETHUSDT,60,240507,130000,3075.91,3081.45,3048.62,3060.62,14548.9859
ETHUSDT,60,240507,140000,3060.63,3092.73,3045.7,3091.79,15430.3032
ETHUSDT,60,240507,150000,3091.8,3106,3068.4,3071.41,20242.9105
ETHUSDT,60,240507,160000,3071.41,3079.41,3061,3071.3,7247.3797
ETHUSDT,60,240507,170000,3071.3,3071.78,3054.9,3059.39,7354.9948
ETHUSDT,60,240507,180000,3059.39,3059.88,3027,3047.92,12967.4213
ETHUSDT,60,240507,190000,3047.92,3055.41,3044.4,3049.62,6351.5846
ETHUSDT,60,240507,200000,3049.61,3059.1,3034.54,3048.16,6779.9188
ETHUSDT,60,240507,210000,3048.15,3061.44,3035.89,3051.2,6716.2213
ETHUSDT,60,240507,220000,3051.2,3052.85,3028.06,3036.64,7366.7564
ETHUSDT,60,240507,230000,3036.64,3037.8,2998,3005.69,27563.4276
ETHUSDT,60,240508,000000,3005.69,3023.74,2994.58,3020.25,13053.1786
ETHUSDT,60,240508,010000,3020.26,3030,3015.01,3024.25,7544.5726
ETHUSDT,60,240508,020000,3024.24,3034.35,3024.24,3026.1,5555.1107
ETHUSDT,60,240508,030000,3026.11,3038.15,3018.94,3032.33,4872.0455
ETHUSDT,60,240508,040000,3032.32,3036.52,3000.28,3012.81,10382.9796
ETHUSDT,60,240508,050000,3012.8,3028.9,3004.6,3025.81,6239.3149
ETHUSDT,60,240508,060000,3025.8,3030.43,2994.66,3015.19,18190.7537
ETHUSDT,60,240508,070000,3015.19,3022,2989.56,2995.01,13511.4866
ETHUSDT,60,240508,080000,2995.01,3009.33,2982.89,3001.28,12875.5451
ETHUSDT,60,240508,090000,3001.28,3006.1,2978.4,2998.42,13765.3314
ETHUSDT,60,240508,100000,2998.43,3011.4,2996.06,3004.53,11363.3221
ETHUSDT,60,240508,110000,3004.53,3006.2,2982,2990.31,8332.3361
ETHUSDT,60,240508,120000,2990.31,3006.96,2985,3002.26,9694.1256
ETHUSDT,60,240508,130000,3002.26,3032.42,2988.89,3027.79,18780.9259
ETHUSDT,60,240508,140000,3027.8,3032.5,3008.4,3020.22,15738.6462
ETHUSDT,60,240508,150000,3020.22,3023.08,2986,3006.98,15447.9581
ETHUSDT,60,240508,160000,3006.99,3016.16,2992.45,3016.15,7254.095
ETHUSDT,60,240508,170000,3016.15,3024.11,3005.38,3011.09,6506.7325
ETHUSDT,60,240508,180000,3011.1,3022.16,3008.94,3009.5,4298.0477
ETHUSDT,60,240508,190000,3009.5,3015.4,2986.58,2999.38,7955.7136
ETHUSDT,60,240508,200000,2999.39,3004,2936.48,2951.61,25973.955
ETHUSDT,60,240508,210000,2951.61,2982.31,2942.74,2972.01,12376.9259
ETHUSDT,60,240508,220000,2972,2974.75,2953.92,2969.18,9259.0068
ETHUSDT,60,240508,230000,2969.17,2977.5,2961.73,2974.21,7962.7033
ETHUSDT,60,240509,000000,2974.2,2990,2972.2,2987.4,6426.1629
ETHUSDT,60,240509,010000,2987.41,2999.49,2987.2,2997.33,7149.5851
ETHUSDT,60,240509,020000,2997.33,3005.1,2993,2998.49,5358.4552
ETHUSDT,60,240509,030000,2998.49,3003,2987.98,2997.9,5873.5436
ETHUSDT,60,240509,040000,2997.91,3004.61,2992.69,2993.19,7961.8872
ETHUSDT,60,240509,050000,2993.19,3014.96,2992.57,3004.25,12133.4843
ETHUSDT,60,240509,060000,3004.25,3013.04,2997.4,3001,5902.9978
ETHUSDT,60,240509,070000,3000.99,3002,2975.7,2983.59,19324.6945
ETHUSDT,60,240509,080000,2983.59,2991.8,2975.07,2984.81,7137.9329
ETHUSDT,60,240509,090000,2984.8,2986.99,2964.06,2982.54,9874.8155
ETHUSDT,60,240509,100000,2982.54,2984.33,2952.96,2955.19,11440.5007
ETHUSDT,60,240509,110000,2955.2,2985.19,2950.77,2977.2,11177.3739
ETHUSDT,60,240509,120000,2977.2,2998.21,2975.6,2988.15,11378.7499
ETHUSDT,60,240509,130000,2988.15,2990.19,2955.86,2973.61,18369.2077
ETHUSDT,60,240509,140000,2973.61,2989.3,2968.24,2987.2,12528.946
ETHUSDT,60,240509,150000,2987.21,3019.28,2980.79,3005.99,20229.5363
ETHUSDT,60,240509,160000,3005.99,3025.98,2992.34,2994.61,15148.4765
ETHUSDT,60,240509,170000,2994.61,3012.26,2989.59,3003.8,8126.0213
ETHUSDT,60,240509,180000,3003.79,3016.8,3001.67,3016.8,5172.5902
ETHUSDT,60,240509,190000,3016.8,3023.78,3013.06,3021.41,5692.8521
ETHUSDT,60,240509,200000,3021.4,3029.18,3015.66,3021.8,4841.2261
ETHUSDT,60,240509,210000,3021.81,3029.85,3016.04,3020.39,4375.9301
ETHUSDT,60,240509,220000,3020.39,3059,3016.61,3054.34,12498.0201
ETHUSDT,60,240509,230000,3054.35,3055.6,3028.4,3036.23,10438.7563
ETHUSDT,60,240510,000000,3036.24,3037.39,3021.9,3026,6840.9643
ETHUSDT,60,240510,010000,3026,3044,3018.23,3037.2,18740.6182
ETHUSDT,60,240510,020000,3037.2,3037.21,3024.81,3030.84,7006.2163
ETHUSDT,60,240510,030000,3030.84,3030.84,3022.91,3028.95,4527.8504
ETHUSDT,60,240510,040000,3028.95,3033.82,3024.55,3031.59,6532.6739
ETHUSDT,60,240510,050000,3031.6,3033.78,3021.64,3029.8,6927.1359
ETHUSDT,60,240510,060000,3029.8,3049.79,3027.82,3046.59,13572.7766
ETHUSDT,60,240510,070000,3046.6,3053.89,3039.46,3042.26,12444.8999
ETHUSDT,60,240510,080000,3042.27,3045.23,3029.31,3036.99,10710.5963
ETHUSDT,60,240510,090000,3037,3037,3024.49,3033.18,8273.8988
ETHUSDT,60,240510,100000,3033.18,3035.07,3023.82,3029.95,3812.1041
ETHUSDT,60,240510,110000,3029.95,3038.94,3022,3037.85,6651.9233
ETHUSDT,60,240510,120000,3037.85,3044.53,3023.1,3028,6526.5127
ETHUSDT,60,240510,130000,3028,3031,3016.54,3020.66,6809.2207
ETHUSDT,60,240510,140000,3020.65,3025.05,2924.18,2935.78,62539.3609
ETHUSDT,60,240510,150000,2935.79,2946.11,2907.79,2918.54,36829.5605
ETHUSDT,60,240510,160000,2918.54,2935,2888.47,2921.7,36631.0902
ETHUSDT,60,240510,170000,2921.71,2921.71,2878.03,2892.77,27946.45
ETHUSDT,60,240510,180000,2892.77,2909.4,2885.4,2907.64,11597.5009
ETHUSDT,60,240510,190000,2907.63,2916.55,2897.39,2901.6,7866.6196
ETHUSDT,60,240510,200000,2901.6,2912.59,2888.19,2893.37,7220.0358
ETHUSDT,60,240510,210000,2893.36,2906.53,2887.4,2906.52,7038.1068
ETHUSDT,60,240510,220000,2906.52,2910.4,2896.55,2905.56,6617.9039
ETHUSDT,60,240510,230000,2905.56,2916.11,2905.18,2909.99,4191.8558
ETHUSDT,60,240511,000000,2909.98,2920,2907.61,2914.46,7043.4987
ETHUSDT,60,240511,010000,2914.45,2936.59,2913.93,2919.49,10169.923
ETHUSDT,60,240511,020000,2919.5,2924.66,2912.23,2918.79,6128.2051
ETHUSDT,60,240511,030000,2918.8,2919.91,2905.2,2911,4354.8276
ETHUSDT,60,240511,040000,2911,2916.16,2905.9,2913.01,4009.0617
ETHUSDT,60,240511,050000,2913,2922.69,2913,2918.86,3593.5395
ETHUSDT,60,240511,060000,2918.85,2927.74,2916.33,2920.27,4891.3266
ETHUSDT,60,240511,070000,2920.27,2924.59,2915.13,2921.79,4569.5927
ETHUSDT,60,240511,080000,2921.8,2925.38,2909.84,2910.56,7823.0358
ETHUSDT,60,240511,090000,2910.56,2911.88,2897.73,2911.28,8221.118
ETHUSDT,60,240511,100000,2911.29,2911.43,2900,2906.88,2985.8547
ETHUSDT,60,240511,110000,2906.87,2910.25,2886.46,2903.4,7241.9415
ETHUSDT,60,240511,120000,2903.4,2910.52,2897.75,2900.19,4567.6163
ETHUSDT,60,240511,130000,2900.2,2916.44,2896,2913.84,5888.8831
ETHUSDT,60,240511,140000,2913.84,2915.15,2900.62,2902.34,6349.3328
ETHUSDT,60,240511,150000,2902.33,2945.67,2902.33,2925.72,18000.1078
ETHUSDT,60,240511,160000,2925.72,2931.72,2917.43,2924.45,5526.717
ETHUSDT,60,240511,170000,2924.46,2932.44,2918.4,2930.28,4175.1478
ETHUSDT,60,240511,180000,2930.27,2940.37,2923.06,2932.79,4509.4327
ETHUSDT,60,240511,190000,2932.79,2933.61,2925.6,2930.61,1780.1141
ETHUSDT,60,240511,200000,2930.61,2930.96,2912.41,2922.84,4705.9177
ETHUSDT,60,240511,210000,2922.84,2922.85,2915.85,2918.76,2071.374
ETHUSDT,60,240511,220000,2918.75,2921.98,2915.6,2915.99,3968.9121
ETHUSDT,60,240511,230000,2915.99,2919.59,2906.48,2912.45,5587.6284
ETHUSDT,60,240512,000000,2912.45,2925.33,2911.2,2920.75,3462.9143
ETHUSDT,60,240512,010000,2920.74,2924.98,2912.21,2912.51,1866.896
ETHUSDT,60,240512,020000,2912.51,2924.17,2909.11,2919.6,2918.5801
ETHUSDT,60,240512,030000,2919.59,2923.4,2916.45,2921.13,2753.1977
ETHUSDT,60,240512,040000,2921.12,2932.26,2920.6,2928.82,3096.6665
ETHUSDT,60,240512,050000,2928.82,2928.97,2922.89,2925.93,2155.3365
ETHUSDT,60,240512,060000,2925.94,2927.2,2917.33,2919.75,2646.1594
ETHUSDT,60,240512,070000,2919.74,2922.28,2901.17,2907.8,6282.8052
ETHUSDT,60,240512,080000,2907.8,2918.12,2902.68,2915.8,4718.7531
ETHUSDT,60,240512,090000,2915.79,2918.15,2910,2915.69,4019.813
ETHUSDT,60,240512,100000,2915.7,2943.73,2914.02,2930.63,11027.9009
ETHUSDT,60,240512,110000,2930.64,2934.2,2925,2928,3078.7852
ETHUSDT,60,240512,120000,2928,2934.2,2925.41,2929.7,3958.7305
ETHUSDT,60,240512,130000,2929.71,2937.98,2927.6,2936.2,3810.1071
ETHUSDT,60,240512,140000,2936.21,2939.57,2927,2929.53,4748.028
ETHUSDT,60,240512,150000,2929.53,2943.77,2926.62,2938,5714.4534
ETHUSDT,60,240512,160000,2937.99,2955.2,2929.58,2929.59,11529.7508
ETHUSDT,60,240512,170000,2929.59,2943.2,2921.25,2941.61,6925.5413
ETHUSDT,60,240512,180000,2941.62,2941.8,2927.8,2929.01,2647.9571
ETHUSDT,60,240512,190000,2929,2930.8,2921.62,2929.59,3121.1264
ETHUSDT,60,240512,200000,2929.6,2930.3,2923.06,2923.6,2128.8732
ETHUSDT,60,240512,210000,2923.6,2934.23,2913.78,2929.21,7174.2067
ETHUSDT,60,240512,220000,2929.21,2934.6,2926.49,2931.97,4645.6632
ETHUSDT,60,240512,230000,2931.96,2936.27,2928.9,2929.29,3238.3867
ETHUSDT,60,240513,000000,2929.3,2942.97,2929.29,2932.91,4546.2925
ETHUSDT,60,240513,010000,2932.91,2935.4,2906.71,2917.73,14707.5005
ETHUSDT,60,240513,020000,2917.74,2923.28,2874,2885.35,28524.2756
ETHUSDT,60,240513,030000,2885.35,2890.65,2864.76,2889.92,35381.2239
ETHUSDT,60,240513,040000,2889.92,2889.93,2878.46,2885.75,9801.6127
ETHUSDT,60,240513,050000,2885.74,2894.25,2870.37,2875.42,8407.8459
ETHUSDT,60,240513,060000,2875.42,2922.66,2872.6,2919.19,15514.4506
ETHUSDT,60,240513,070000,2919.2,2958,2915.46,2953.99,23266.7089
ETHUSDT,60,240513,080000,2953.99,2987.97,2953.99,2972.96,34194.8256
ETHUSDT,60,240513,090000,2972.97,2996.4,2972.96,2985.89,12248.4291
ETHUSDT,60,240513,100000,2985.88,2987.6,2948.4,2963,14042.6577
ETHUSDT,60,240513,110000,2963,2969.55,2954.38,2965.57,7848.1057
ETHUSDT,60,240513,120000,2965.57,2973,2954.83,2965.71,16952.1219
ETHUSDT,60,240513,130000,2965.72,2987,2962.03,2964.81,24900.0071
ETHUSDT,60,240513,140000,2964.81,2973.56,2949.26,2951.92,30167.6054
ETHUSDT,60,240513,150000,2951.93,2973.45,2950,2961.22,15776.2887
ETHUSDT,60,240513,160000,2961.21,2976.91,2954.52,2976.33,19006.39
ETHUSDT,60,240513,170000,2976.33,2977.89,2935.2,2940.97,16202.7855
ETHUSDT,60,240513,180000,2940.96,2944.99,2928.66,2943.52,8713.8923
ETHUSDT,60,240513,190000,2943.51,2957.7,2943.31,2956.7,7961.6588
ETHUSDT,60,240513,200000,2956.69,2960,2950.6,2954.39,4558.1365
ETHUSDT,60,240513,210000,2954.4,2956.28,2944.74,2951.39,3624.9707
ETHUSDT,60,240513,220000,2951.39,2954.6,2938,2940.27,8305.2271
ETHUSDT,60,240513,230000,2940.28,2952.94,2940.27,2950.99,4011.7521
ETHUSDT,60,240514,000000,2950.99,2958.76,2937.51,2945.8,8841.4449
ETHUSDT,60,240514,010000,2945.8,2960.6,2938.16,2946.4,7608.3556
ETHUSDT,60,240514,020000,2946.39,2955.88,2938.51,2949.18,7903.6694
ETHUSDT,60,240514,030000,2949.18,2956.81,2936.66,2940.99,5395.5951
ETHUSDT,60,240514,040000,2940.99,2947.62,2931.01,2937.29,5061.2712
ETHUSDT,60,240514,050000,2937.29,2949.07,2936,2942.69,4078.4047
ETHUSDT,60,240514,060000,2942.69,2942.69,2882.29,2916.03,28100.9364
ETHUSDT,60,240514,070000,2916.04,2920.6,2913.06,2920.03,8258.7181
ETHUSDT,60,240514,080000,2920.02,2920.03,2905.84,2914.06,7522.1618
ETHUSDT,60,240514,090000,2914.06,2918.58,2906.49,2912.59,4880.0059
ETHUSDT,60,240514,100000,2912.6,2914.67,2897.53,2903.92,7753.8079
ETHUSDT,60,240514,110000,2903.92,2912.61,2903.1,2907.94,3940.7395
ETHUSDT,60,240514,120000,2907.94,2920,2887.92,2894.61,27329.4071
ETHUSDT,60,240514,130000,2894.6,2912.43,2889.57,2896.78,13024.9351
ETHUSDT,60,240514,140000,2896.79,2924.14,2870.25,2894.3,46163.6681
ETHUSDT,60,240514,150000,2894.29,2915.94,2887.29,2898.93,23456.1617
ETHUSDT,60,240514,160000,2898.94,2900.67,2884.82,2892.88,10511.5175
ETHUSDT,60,240514,170000,2892.88,2894.95,2862,2876.07,17010.097
ETHUSDT,60,240514,180000,2876.06,2890.42,2870.86,2887.57,6610.1904
ETHUSDT,60,240514,190000,2887.58,2897.85,2886.21,2893.74,6005.9144
ETHUSDT,60,240514,200000,2893.73,2900.71,2888.01,2892.5,6251.8842
ETHUSDT,60,240514,210000,2892.51,2903,2887.5,2896,4634.4347
ETHUSDT,60,240514,220000,2895.99,2898.6,2887.77,2889.59,5341.375
ETHUSDT,60,240514,230000,2889.58,2890.78,2878.65,2881.93,3990.608
