<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ETHUSDT,60,240903,080000,2519.55,2520.54,2494.24,2500.07,8385.1827
ETHUSDT,60,240903,090000,2500.07,2508.94,2498.14,2504.2,4977.4414
ETHUSDT,60,240903,100000,2504.2,2513,2499.4,2505.3,4525.3437
ETHUSDT,60,240903,110000,2505.34,2510.84,2501.6,2509.59,2816.5003
ETHUSDT,60,240903,120000,2509.59,2519.12,2506.14,2510.72,5838.4668
ETHUSDT,60,240903,130000,2510.72,2517.93,2459.12,2465.1,25272.9985
ETHUSDT,60,240903,140000,2465.09,2469.35,2443.21,2446.26,31220.4681
ETHUSDT,60,240903,150000,2446.27,2456.37,2435.79,2444.01,19186.5668
ETHUSDT,60,240903,160000,2444.01,2449.02,2437.4,2440.35,11464.9151
ETHUSDT,60,240903,170000,2440.28,2464,2438.52,2442.3,8506.3686
ETHUSDT,60,240903,180000,2442.3,2457,2435.83,2452.2,10636.3651
ETHUSDT,60,240903,190000,2452.2,2469.87,2446.25,2447.6,10920.4843
ETHUSDT,60,240903,200000,2447.6,2465.47,2447.43,2463.61,6659.044
ETHUSDT,60,240903,210000,2463.62,2470.57,2449.61,2464.99,8188.8682
ETHUSDT,60,240903,220000,2465,2465.97,2453.59,2453.59,3674.0529
ETHUSDT,60,240903,230000,2453.6,2455,2411.12,2425.29,15406.7237
ETHUSDT,60,240904,000000,2425.28,2449.22,2389.2,2396.28,23997.2894
ETHUSDT,60,240904,010000,2396.28,2397.12,2306.65,2366.11,95628.2198
ETHUSDT,60,240904,020000,2366.11,2371.4,2355.73,2364.44,13060.1063
ETHUSDT,60,240904,030000,2364.44,2382.48,2364.07,2373,11681.3111
ETHUSDT,60,240904,040000,2372.99,2380.1,2366.12,2378.6,6379.2723
ETHUSDT,60,240904,050000,2378.59,2381.45,2363.56,2365.24,13134.6059
ETHUSDT,60,240904,060000,2365.24,2383.94,2365.24,2372.52,9309.1195
ETHUSDT,60,240904,070000,2372.51,2414.71,2370.6,2401.52,16896.3521
ETHUSDT,60,240904,080000,2401.52,2410.83,2395.6,2401.4,10457.5852
ETHUSDT,60,240904,090000,2401.41,2405,2392.6,2393.4,10948.859
ETHUSDT,60,240904,100000,2393.4,2403.4,2387.15,2389.14,8271.4321
ETHUSDT,60,240904,110000,2389.14,2403.2,2388.9,2398.77,6942.7586
ETHUSDT,60,240904,120000,2398.77,2413.81,2395.05,2403.18,16367.9783
ETHUSDT,60,240904,130000,2403.18,2410,2394.77,2404.98,15633.3075
ETHUSDT,60,240904,140000,2404.98,2450.68,2393.16,2438.49,34957.7701
ETHUSDT,60,240904,150000,2438.49,2458.57,2426.5,2455.4,24280.9611
ETHUSDT,60,240904,160000,2455.39,2490,2450,2477.12,24538.217
ETHUSDT,60,240904,170000,2477.12,2477.96,2447.81,2449.49,12731.0707
ETHUSDT,60,240904,180000,2449.49,2457.16,2439.2,2442.39,6891.7159
ETHUSDT,60,240904,190000,2442.39,2455.32,2440.5,2452.16,4060.7819
ETHUSDT,60,240904,200000,2452.15,2459.6,2446.01,2455.38,5645.6907
ETHUSDT,60,240904,210000,2455.39,2465.63,2451.28,2463.13,2830.0018
ETHUSDT,60,240904,220000,2463.13,2469.55,2458.61,2462.71,4800.1296
ETHUSDT,60,240904,230000,2462.71,2464.62,2443.32,2450.71,4734.8495
ETHUSDT,60,240905,000000,2450.71,2462.35,2447.17,2454.75,9054.5627
ETHUSDT,60,240905,010000,2454.74,2466,2451.9,2458.36,5803.5315
ETHUSDT,60,240905,020000,2458.36,2460.29,2443.12,2446.06,10961.8744
ETHUSDT,60,240905,030000,2446.06,2446.06,2404.28,2405.55,25362.1749
ETHUSDT,60,240905,040000,2405.56,2418.47,2401.77,2414.08,11682.9843
ETHUSDT,60,240905,050000,2414.08,2414.93,2402.22,2409.64,6054.6632
ETHUSDT,60,240905,060000,2409.64,2410.23,2376.72,2399.04,15884.658
ETHUSDT,60,240905,070000,2399.03,2417.2,2397.6,2412.4,8516.1672
ETHUSDT,60,240905,080000,2412.41,2416.35,2398.46,2406.87,6570.1098
ETHUSDT,60,240905,090000,2406.87,2407,2385.65,2392.21,8504.1597
ETHUSDT,60,240905,100000,2392.2,2395.91,2383.16,2390.73,6225.0529
ETHUSDT,60,240905,110000,2390.74,2395.65,2386.94,2389.54,7148.9147
ETHUSDT,60,240905,120000,2389.53,2399,2377.01,2390.36,14850.7025
ETHUSDT,60,240905,130000,2390.36,2414.58,2385.75,2402.32,13836.7942
ETHUSDT,60,240905,140000,2402.33,2415.15,2363.68,2377.21,29061.2279
ETHUSDT,60,240905,150000,2377.2,2385.45,2355.8,2371.43,27697.3136
ETHUSDT,60,240905,160000,2371.43,2378.63,2367.34,2375.2,9441.6079
ETHUSDT,60,240905,170000,2375.2,2393.8,2371.61,2393.8,9905.6811
ETHUSDT,60,240905,180000,2393.8,2395.99,2387.28,2389.55,5085.1082
ETHUSDT,60,240905,190000,2389.55,2390.26,2348.04,2363.97,18757.4001
ETHUSDT,60,240905,200000,2363.97,2378.33,2362.61,2367.79,7240.5123
ETHUSDT,60,240905,210000,2367.79,2377.14,2350,2371.84,9671.1814
ETHUSDT,60,240905,220000,2371.85,2375.17,2355.4,2371.67,7264.9087
ETHUSDT,60,240905,230000,2371.67,2373.17,2364.1,2368.81,3967.8057
ETHUSDT,60,240906,000000,2368.81,2376.58,2357.6,2372.25,6778.1226
ETHUSDT,60,240906,010000,2372.23,2400.48,2363.91,2391.42,10686.2131
ETHUSDT,60,240906,020000,2391.43,2408.4,2389.42,2402.42,10469.7993
ETHUSDT,60,240906,030000,2402.42,2402.95,2391.8,2392.63,5046.3849
ETHUSDT,60,240906,040000,2392.63,2397.35,2385,2386.06,5697.2448
ETHUSDT,60,240906,050000,2386.07,2389.31,2375.28,2384.27,7244.683
ETHUSDT,60,240906,060000,2384.26,2386.06,2373.17,2379.48,5773.9954
ETHUSDT,60,240906,070000,2379.48,2379.83,2321.21,2344.45,38427.8283
ETHUSDT,60,240906,080000,2344.44,2357.56,2338.57,2350.14,12980.9164
ETHUSDT,60,240906,090000,2350.15,2359.36,2345.84,2358.32,7823.602
ETHUSDT,60,240906,100000,2358.32,2377.4,2356.21,2367.54,9248.8278
ETHUSDT,60,240906,110000,2367.55,2379.4,2365.41,2372.95,9859.8638
ETHUSDT,60,240906,120000,2372.96,2408.83,2355.84,2399.77,35045.3941
ETHUSDT,60,240906,130000,2399.76,2401.28,2355.39,2363.2,24613.4264
ETHUSDT,60,240906,140000,2363.2,2366.76,2311.54,2327.21,54385.55
ETHUSDT,60,240906,150000,2327.21,2339.34,2266,2290.21,61299.3387
ETHUSDT,60,240906,160000,2290.21,2293.17,2251,2266.51,56566.0098
ETHUSDT,60,240906,170000,2266.52,2276.91,2226,2245.5,41803.7621
ETHUSDT,60,240906,180000,2245.5,2248.85,2210,2210.17,33237.0583
ETHUSDT,60,240906,190000,2210.17,2245.67,2207.4,2222.56,44692.7168
ETHUSDT,60,240906,200000,2222.56,2229.89,2166,2169.96,87136.4205
ETHUSDT,60,240906,210000,2169.96,2219.6,2150.55,2217.77,50966.9775
ETHUSDT,60,240906,220000,2217.76,2222.89,2207.18,2209.48,12835.5603
ETHUSDT,60,240906,230000,2209.48,2225.98,2209.11,2225.23,10407.4151
ETHUSDT,60,240907,000000,2225.24,2243,2224.01,2233.6,13394.6715
ETHUSDT,60,240907,010000,2233.59,2237.29,2220.98,2226.78,9360.0824
ETHUSDT,60,240907,020000,2226.78,2239.9,2222.8,2233.09,5818.9434
ETHUSDT,60,240907,030000,2233.1,2241.97,2233.01,2238.41,5753.5945
ETHUSDT,60,240907,040000,2238.41,2250.77,2237.61,2250.66,8015.6566
ETHUSDT,60,240907,050000,2250.66,2275.7,2246.4,2264.82,17962.6409
ETHUSDT,60,240907,060000,2264.83,2283.15,2258.75,2277.23,15967.0984
ETHUSDT,60,240907,070000,2277.24,2293.76,2274.62,2288.11,12195.5604
ETHUSDT,60,240907,080000,2288.11,2299.47,2275.2,2296.14,11507.5563
ETHUSDT,60,240907,090000,2296.14,2297.37,2278.43,2282.2,7351.1801
ETHUSDT,60,240907,100000,2282.2,2290.57,2282,2282.19,5170.2423
ETHUSDT,60,240907,110000,2282.2,2290.2,2280.31,2283.7,5168.2541
ETHUSDT,60,240907,120000,2283.7,2296.99,2283.69,2290.47,6612.2211
ETHUSDT,60,240907,130000,2290.46,2298.79,2282.03,2291.77,8033.8327
ETHUSDT,60,240907,140000,2291.77,2298.1,2288.73,2294.79,6058.3925
ETHUSDT,60,240907,150000,2294.79,2311.27,2291.81,2300.49,14313.8642
ETHUSDT,60,240907,160000,2300.49,2304.54,2283.91,2289.07,10505.0239
ETHUSDT,60,240907,170000,2289.06,2292.37,2263.4,2272.74,16051.077
ETHUSDT,60,240907,180000,2272.73,2287.3,2267.43,2282.9,8591.8314
ETHUSDT,60,240907,190000,2282.89,2293.97,2279.89,2290.44,6452.1359
ETHUSDT,60,240907,200000,2290.43,2291.19,2271.05,2271.06,7439.1783
ETHUSDT,60,240907,210000,2271.06,2274.41,2257.37,2264.83,8655.9092
ETHUSDT,60,240907,220000,2264.83,2271.33,2262.21,2264.83,4612.5747
ETHUSDT,60,240907,230000,2264.83,2275.79,2258.2,2273.58,4461.6858
ETHUSDT,60,240908,000000,2273.58,2275.21,2263.22,2269.52,4945.9392
ETHUSDT,60,240908,010000,2269.52,2280.78,2269.06,2279.95,4828.2409
ETHUSDT,60,240908,020000,2279.95,2288.33,2279.25,2283.78,6785.6867
ETHUSDT,60,240908,030000,2283.79,2286.94,2280.11,2286.04,2531.9243
ETHUSDT,60,240908,040000,2286.04,2304.8,2285.28,2297.61,7147.8769
ETHUSDT,60,240908,050000,2297.6,2299.6,2283.75,2284.93,5932.8089
ETHUSDT,60,240908,060000,2284.93,2288.77,2284.36,2287.01,3045.4041
ETHUSDT,60,240908,070000,2287.01,2299.48,2287.01,2294.94,5832.5959
ETHUSDT,60,240908,080000,2294.94,2297.84,2287.64,2296.75,4183.1447
ETHUSDT,60,240908,090000,2296.76,2309.86,2294.6,2295.1,9103.592
ETHUSDT,60,240908,100000,2295.1,2308.8,2295.1,2303.95,5799.8197
ETHUSDT,60,240908,110000,2303.95,2306.42,2294.25,2296.6,4989.3358
ETHUSDT,60,240908,120000,2296.6,2299,2271.5,2277.2,11898.0895
ETHUSDT,60,240908,130000,2277.2,2285.8,2267,2284.33,9980.1499
ETHUSDT,60,240908,140000,2284.32,2285.41,2267.4,2268.25,10514.9588
ETHUSDT,60,240908,150000,2268.25,2272.08,2240.94,2245.74,19838.8908
ETHUSDT,60,240908,160000,2245.74,2261.14,2243.26,2251.13,8379.8156
ETHUSDT,60,240908,170000,2251.13,2282.92,2250.37,2281.92,9853.1632
ETHUSDT,60,240908,180000,2281.92,2283.46,2271.46,2275.98,5204.0636
ETHUSDT,60,240908,190000,2275.98,2278.4,2269.36,2272.09,3571.556
ETHUSDT,60,240908,200000,2272.08,2277.19,2267.39,2276.7,3995.207
ETHUSDT,60,240908,210000,2276.71,2289.86,2274.55,2280.6,5823.4255
ETHUSDT,60,240908,220000,2280.59,2333.58,2278.43,2293.46,30173.1815
ETHUSDT,60,240908,230000,2293.46,2306.89,2289.21,2297.3,8416.7788
ETHUSDT,60,240909,000000,2297.3,2313,2288.61,2307.83,9099.3042
ETHUSDT,60,240909,010000,2307.83,2320.74,2296.6,2311.03,12446.533
ETHUSDT,60,240909,020000,2311.03,2311.4,2297.41,2307.01,5032.8445
ETHUSDT,60,240909,030000,2307.02,2307.79,2290.02,2304.23,9895.4848
ETHUSDT,60,240909,040000,2304.23,2307.58,2293.8,2296.99,7373.6152
ETHUSDT,60,240909,050000,2296.99,2299.63,2283.1,2288.6,7239.986
ETHUSDT,60,240909,060000,2288.61,2306,2287.11,2305.27,9414.2729
ETHUSDT,60,240909,070000,2305.27,2316.51,2299.14,2314.33,7074.5737
ETHUSDT,60,240909,080000,2314.33,2330.61,2313.57,2326.41,12420.7152
ETHUSDT,60,240909,090000,2326.42,2339,2314.42,2317.5,12185.8903
ETHUSDT,60,240909,100000,2317.5,2326.9,2310.06,2319.99,15611.3561
ETHUSDT,60,240909,110000,2320,2321.1,2312.2,2315.29,4973.216
ETHUSDT,60,240909,120000,2315.3,2316.52,2300,2313.09,16927.4041
ETHUSDT,60,240909,130000,2313.09,2325.51,2306.32,2320.83,12642.2642
ETHUSDT,60,240909,140000,2320.84,2321.98,2276,2278.54,29724.6305
ETHUSDT,60,240909,150000,2278.53,2297,2272.8,2292.55,12129.2165
ETHUSDT,60,240909,160000,2292.56,2347.15,2291,2341.8,41903.9914
ETHUSDT,60,240909,170000,2341.81,2352.89,2333.86,2341.99,19369.8924
ETHUSDT,60,240909,180000,2341.99,2344.48,2324.6,2332.68,17927.8308
ETHUSDT,60,240909,190000,2332.68,2352.69,2328.4,2350.57,12194.3212
ETHUSDT,60,240909,200000,2350.57,2351.6,2337.04,2341.18,6379.0266
ETHUSDT,60,240909,210000,2341.18,2381.41,2340.37,2368.48,27960.6447
ETHUSDT,60,240909,220000,2368.48,2375.77,2355.49,2357.36,6686.2538
ETHUSDT,60,240909,230000,2357.36,2366.8,2355.35,2359.5,5085.7219
ETHUSDT,60,240910,000000,2359.51,2360.59,2339.02,2349,10120.4607
ETHUSDT,60,240910,010000,2349.01,2350.57,2334.99,2342.84,8090.2218
ETHUSDT,60,240910,020000,2342.84,2347.97,2337.07,2344.98,4460.2307
ETHUSDT,60,240910,030000,2344.98,2347.17,2340.37,2340.84,4738.3655
ETHUSDT,60,240910,040000,2340.85,2346.1,2328,2337.79,5999.3475
ETHUSDT,60,240910,050000,2337.78,2349.94,2336.41,2349.75,5299.2068
ETHUSDT,60,240910,060000,2349.75,2349.75,2339.58,2343.76,4225.6316
ETHUSDT,60,240910,070000,2343.77,2366.47,2341.04,2363.51,11528.7287
ETHUSDT,60,240910,080000,2363.51,2372,2352.24,2354.79,14491.8972
ETHUSDT,60,240910,090000,2354.8,2356.14,2343.49,2349.43,7357.6367
ETHUSDT,60,240910,100000,2349.44,2352.77,2339.08,2350.82,6825.6495
ETHUSDT,60,240910,110000,2350.82,2353.12,2344.66,2351,4987.3467
ETHUSDT,60,240910,120000,2351,2364.16,2349.8,2349.8,11007.0705
ETHUSDT,60,240910,130000,2349.8,2350.18,2329.82,2331.79,20327.4947
ETHUSDT,60,240910,140000,2331.79,2347.4,2320.41,2336.79,14854.8358
ETHUSDT,60,240910,150000,2336.79,2352.4,2323.75,2325.01,10510.8746
ETHUSDT,60,240910,160000,2325.01,2342.65,2324.52,2337.64,7370.3339
ETHUSDT,60,240910,170000,2337.65,2363,2337.65,2350.91,11003.4689
ETHUSDT,60,240910,180000,2350.91,2391.94,2348.81,2369,18063.6066
ETHUSDT,60,240910,190000,2368.99,2386,2357.89,2380.73,11190.766
ETHUSDT,60,240910,200000,2380.73,2395.59,2373.02,2378.11,12512.5796
ETHUSDT,60,240910,210000,2378.11,2384.39,2372.2,2374.68,6722.8293
ETHUSDT,60,240910,220000,2374.69,2391,2372.2,2390.56,6907.0253
ETHUSDT,60,240910,230000,2390.56,2400,2384.8,2388.52,5786.5643
ETHUSDT,60,240911,000000,2388.52,2389.32,2374.12,2377.16,4362.4243
ETHUSDT,60,240911,010000,2377.17,2381.47,2339,2350.55,16924.8256
ETHUSDT,60,240911,020000,2350.54,2368.97,2348.6,2353.76,10899.7887
ETHUSDT,60,240911,030000,2353.76,2355.56,2344,2348.31,6893.7308
ETHUSDT,60,240911,040000,2348.31,2348.31,2318.66,2334,15799.5392
ETHUSDT,60,240911,050000,2334,2334.4,2319.37,2326.41,7476.1234
ETHUSDT,60,240911,060000,2326.35,2338.64,2322.49,2330.99,5049.7865
ETHUSDT,60,240911,070000,2330.99,2343.8,2330.99,2341.66,4609.0457
ETHUSDT,60,240911,080000,2341.66,2341.89,2322.34,2322.71,5473.3763
ETHUSDT,60,240911,090000,2322.72,2335.57,2320,2329.99,6775.4387
ETHUSDT,60,240911,100000,2330,2330.4,2306.45,2316.48,10882.7639
ETHUSDT,60,240911,110000,2316.49,2330.94,2316.49,2327.59,6104.7481
ETHUSDT,60,240911,120000,2327.59,2337.63,2311.01,2334.72,18581.0721
ETHUSDT,60,240911,130000,2334.71,2355.32,2283.75,2288,34070.1187
ETHUSDT,60,240911,140000,2288,2312.34,2277.68,2309.73,30266.2173
ETHUSDT,60,240911,150000,2309.72,2337.15,2302.48,2325.9,27702.9901
ETHUSDT,60,240911,160000,2325.89,2353.43,2324.48,2346.54,15882.6142
ETHUSDT,60,240911,170000,2346.53,2368.87,2345.2,2357.19,18206.9682
ETHUSDT,60,240911,180000,2357.19,2359.63,2329.63,2337.48,14873.1167
ETHUSDT,60,240911,190000,2337.44,2344.75,2330.19,2340.6,5389.463
ETHUSDT,60,240911,200000,2340.6,2351,2339.4,2347.65,3823.6918
ETHUSDT,60,240911,210000,2347.64,2351.8,2340,2342.64,2732.7267
ETHUSDT,60,240911,220000,2342.64,2345.51,2333,2339.99,4989.7455
ETHUSDT,60,240911,230000,2340,2345.13,2337.8,2340.55,5127.997
ETHUSDT,60,240912,000000,2340.54,2365.41,2339.54,2352.43,13467.78
ETHUSDT,60,240912,010000,2352.42,2377,2352.4,2372.99,8649.4822
ETHUSDT,60,240912,020000,2372.98,2391.93,2360.26,2362.89,16539.8324
ETHUSDT,60,240912,030000,2362.88,2372.89,2362.88,2368,5904.6515
ETHUSDT,60,240912,040000,2368.01,2379.33,2361.65,2364.74,6685.5342
ETHUSDT,60,240912,050000,2364.74,2370.65,2354.96,2356.43,8455.7587
ETHUSDT,60,240912,060000,2356.43,2364.74,2352.74,2358.91,6211.9608
ETHUSDT,60,240912,070000,2358.91,2366,2354.98,2359.59,4602.4288
ETHUSDT,60,240912,080000,2359.59,2365.99,2357.8,2359.22,7681.5177
ETHUSDT,60,240912,090000,2359.21,2361.23,2350.27,2352.1,5539.0758
ETHUSDT,60,240912,100000,2352.09,2355.76,2344.73,2345.04,4814.6192
ETHUSDT,60,240912,110000,2345.04,2353.19,2343.2,2348.55,5424.2895
ETHUSDT,60,240912,120000,2348.56,2353.97,2337.21,2342.94,9042.8014
ETHUSDT,60,240912,130000,2342.94,2358.22,2333.78,2340.81,9491.1317
ETHUSDT,60,240912,140000,2340.81,2366.98,2327.71,2328.19,18611.983
ETHUSDT,60,240912,150000,2328.2,2337.94,2315.39,2323.2,17043.5215
ETHUSDT,60,240912,160000,2323.2,2341.12,2322.42,2339.43,5483.6151
ETHUSDT,60,240912,170000,2339.43,2350,2337.2,2349.54,7544.0767
ETHUSDT,60,240912,180000,2349.54,2359,2338.5,2347.17,9981.005
ETHUSDT,60,240912,190000,2347.17,2361.54,2345.4,2361.03,9554.2864
ETHUSDT,60,240912,200000,2361.03,2361.04,2350.16,2351.85,2986.8718
ETHUSDT,60,240912,210000,2351.85,2358.79,2341.5,2349.16,8379.0684
ETHUSDT,60,240912,220000,2349.16,2373.64,2348.96,2360.99,6155.5187
ETHUSDT,60,240912,230000,2360.99,2366.54,2357.63,2361.76,4360.3203
ETHUSDT,60,240913,000000,2361.75,2363.94,2357,2357.41,3065.4279
ETHUSDT,60,240913,010000,2357.41,2364.56,2350.27,2358.79,3574.0895
ETHUSDT,60,240913,020000,2358.79,2360.51,2353.51,2356.24,2942.0786
ETHUSDT,60,240913,030000,2356.23,2360.79,2355.61,2356.04,4032.1263
ETHUSDT,60,240913,040000,2356.04,2359.2,2348,2348.01,4658.3882
ETHUSDT,60,240913,050000,2348.01,2352.18,2345.13,2348.86,4384.0659
ETHUSDT,60,240913,060000,2348.86,2349.48,2337.5,2337.81,4138.644
ETHUSDT,60,240913,070000,2337.81,2349.71,2337.35,2348.88,4724.1762
ETHUSDT,60,240913,080000,2348.87,2350.65,2342.85,2342.85,3410.2711
ETHUSDT,60,240913,090000,2342.85,2358,2341.66,2352.2,5410.6871
ETHUSDT,60,240913,100000,2352.21,2371.39,2351.4,2371.39,6645.2665
ETHUSDT,60,240913,110000,2371.38,2376.22,2350.8,2354.35,11730.6794
ETHUSDT,60,240913,120000,2354.39,2360.48,2342.41,2352.21,15369.283
ETHUSDT,60,240913,130000,2352.2,2360.69,2345.6,2355.59,8067.3979
ETHUSDT,60,240913,140000,2355.59,2370.8,2345.05,2366.86,16074.1571
ETHUSDT,60,240913,150000,2366.86,2412.61,2363.71,2407.79,44640.681
ETHUSDT,60,240913,160000,2407.79,2418.93,2396.06,2407.01,24393.9734
ETHUSDT,60,240913,170000,2407.01,2427.78,2405.64,2410.51,16567.3301
ETHUSDT,60,240913,180000,2410.51,2428.38,2406.6,2421.18,14465.2794
ETHUSDT,60,240913,190000,2421.18,2428.25,2412.08,2421.07,8879.8768
ETHUSDT,60,240913,200000,2421.06,2426,2413.14,2421.96,5363.1725
ETHUSDT,60,240913,210000,2421.96,2464.82,2421.62,2446.74,27024.5349
ETHUSDT,60,240913,220000,2446.75,2458.14,2442.68,2446.8,9106.8513
ETHUSDT,60,240913,230000,2446.8,2447.65,2438.37,2439.19,5220.1779
ETHUSDT,60,240914,000000,2439.19,2440.6,2425.43,2428.26,7683.9827
ETHUSDT,60,240914,010000,2428.27,2435.3,2422.28,2423.58,8720.6546
ETHUSDT,60,240914,020000,2423.59,2429.61,2423.58,2424.99,3278.5143
ETHUSDT,60,240914,030000,2425,2434.72,2424.99,2432.94,3937.4494
ETHUSDT,60,240914,040000,2432.94,2433.6,2425.92,2426.18,3634.4993
ETHUSDT,60,240914,050000,2426.18,2427.1,2414.8,2414.81,5356.7683
ETHUSDT,60,240914,060000,2414.81,2421.55,2413.8,2419.31,3795.123
ETHUSDT,60,240914,070000,2419.31,2423,2416.79,2420.23,3540.4098
ETHUSDT,60,240914,080000,2420.23,2421.76,2412,2415.54,4659.6374
ETHUSDT,60,240914,090000,2415.54,2420.49,2413.15,2420.2,3573.536
ETHUSDT,60,240914,100000,2420.2,2420.2,2411.08,2413.6,3691.9883
ETHUSDT,60,240914,110000,2413.59,2417.27,2407.98,2417.07,7748.241
ETHUSDT,60,240914,120000,2417.08,2424.11,2414.23,2420.42,4207.5751
ETHUSDT,60,240914,130000,2420.42,2421.19,2412.17,2416.81,8203.6694
ETHUSDT,60,240914,140000,2416.8,2423.58,2414.75,2420.12,3575.3185
ETHUSDT,60,240914,150000,2420.12,2422.9,2415.34,2418.54,3132.5738
ETHUSDT,60,240914,160000,2418.55,2421.15,2415.2,2418.09,3284.1485
ETHUSDT,60,240914,170000,2418.09,2418.09,2411.69,2414.34,3065.0105
ETHUSDT,60,240914,180000,2414.34,2414.34,2376.72,2407.36,22596.5232
ETHUSDT,60,240914,190000,2407.35,2412.16,2404.03,2408.71,2855.655
ETHUSDT,60,240914,200000,2408.71,2422.99,2407.16,2416.12,5331.351
ETHUSDT,60,240914,210000,2416.12,2418.84,2413.14,2416.57,2722.6228
ETHUSDT,60,240914,220000,2416.57,2419.4,2411.48,2416.93,2833.8804
