Date,Close/Last,Volume,Open,High,Low,Pct_Change
2014-12-03,207.89,68869870,207.3,208.15,207.1,0.39
2014-12-04,207.66,91222700,207.54,208.265,206.7,-0.11
2014-12-05,208.0,90978050,207.87,208.47,207.55,0.16
2014-12-08,206.61,108460400,207.52,208.12,205.93,-0.67
2014-12-09,206.47,125033900,204.37,206.6,203.91,-0.07
2014-12-10,203.1601,159140400,205.91,205.98,202.93,-1.6
2014-12-11,204.19,158542800,203.88,206.19,203.71,0.51
2014-12-12,200.89,201983200,202.64,203.819,200.85,-1.62
2014-12-15,199.51,188920400,201.98,202.53,198.78,-0.69
2014-12-16,197.91,258867900,198.58,202.395,197.86,-0.8
2014-12-17,201.79,252458700,198.44,202.34,198.29,1.96
2014-12-18,206.78,256909600,204.74,212.97,203.92,2.47
2014-12-19,206.52,242836400,206.43,207.33,205.6109,-0.13
2014-12-22,207.47,147884900,206.75,207.47,206.46,0.46
2014-12-23,207.75,120516200,208.17,208.23,207.3991,0.13
2014-12-24,207.77,42963400,208.02,208.34,207.72,0.01
2014-12-26,208.44,57204150,208.31,208.85,208.25,0.32
2014-12-29,208.72,79514380,208.22,208.97,208.14,0.13
2014-12-30,207.6,73448190,208.21,208.37,207.51,-0.54
2014-12-31,205.54,130284300,207.99,208.19,205.39,-0.99
2015-01-02,205.43,121394000,206.38,206.88,204.18,-0.05
2015-01-05,201.72,169139200,204.17,204.37,201.35,-1.81
2015-01-06,199.82,208922400,202.09,202.72,198.855,-0.94
2015-01-07,202.31,125069700,201.42,202.72,200.88,1.25
2015-01-08,205.9,146039400,204.01,206.16,203.99,1.77
2015-01-09,204.25,157293400,206.4,206.42,203.51,-0.8
2015-01-12,202.65,144043100,204.41,204.6,201.92,-0.78
2015-01-13,202.08,214341100,204.12,205.48,200.51,-0.28
2015-01-14,200.86,192551700,199.65,201.1,198.57,-0.6
2015-01-15,199.0199,175383200,201.63,202.01,198.88,-0.92
2015-01-16,201.63,211677200,198.77,201.82,198.55,1.31
2015-01-20,202.055,130756800,202.4,202.72,200.17,0.21
2015-01-21,203.08,122729500,201.5,203.66,200.94,0.51
2015-01-22,206.1,173536400,203.99,206.26,202.33,1.49
2015-01-23,204.97,117356900,205.79,206.1,204.81,-0.55
2015-01-26,205.45,91684840,204.71,205.56,203.85,0.23
2015-01-27,202.74,133590500,202.97,204.12,201.74,-1.32
2015-01-28,200.14,167681700,204.17,204.29,199.91,-1.28
2015-01-29,201.9902,173293000,200.38,202.3,198.68,0.92
2015-01-30,199.45,193789000,200.57,202.17,199.13,-1.26
2015-02-02,201.92,162649000,200.05,202.03,197.86,1.24
2015-02-03,204.84,123861500,203.0,204.85,202.55,1.45
2015-02-04,204.06,132933500,203.92,205.38,203.51,-0.38
2015-02-05,206.12,97236260,204.86,206.3,204.77,1.01
2015-02-06,205.55,125550800,206.56,207.24,204.92,-0.28
2015-02-09,204.63,87074270,204.77,205.64,204.135,-0.45
2015-02-10,206.81,95999260,205.88,207.12,204.6801,1.07
2015-02-11,206.93,90268410,206.61,207.45,205.83,0.06
2015-02-12,208.92,97202820,207.89,208.99,206.9727,0.96
2015-02-13,209.78,93553960,209.07,209.84,208.76,0.41
2015-02-17,210.11,76888670,209.4,210.32,209.1,0.16
2015-02-18,210.13,80057400,209.66,210.22,209.3401,0.01
2015-02-19,209.98,91364150,209.41,210.42,209.24,-0.07
2015-02-20,211.239,140029800,209.48,211.33,208.73,0.6
2015-02-23,211.209,74250690,210.94,211.21,210.48,-0.01
2015-02-24,211.81,72214030,211.12,212.05,210.76,0.28
2015-02-25,211.63,72874810,211.66,212.24,211.22,-0.08
2015-02-26,211.38,72577040,211.52,211.71,210.65,-0.12
2015-02-27,210.66,107946400,211.26,211.58,210.6,-0.34
2015-03-02,211.99,87300760,210.78,212.06,210.72,0.63
2015-03-03,211.12,110141700,211.47,212.054,210.08,-0.41
2015-03-04,210.2301,114257600,210.4,210.49,209.06,-0.42
2015-03-05,210.46,76825940,210.62,210.8,209.85,0.11
2015-03-06,207.5,186468600,209.42,209.94,207.1,-1.41
2015-03-09,208.36,89621890,207.74,208.79,207.5459,0.41
2015-03-10,204.98,156656000,206.71,206.81,204.93,-1.62
2015-03-11,204.5,109058000,205.29,205.5,204.4,-0.23
2015-03-12,207.1,93451320,205.26,207.175,205.2,1.27
2015-03-13,205.8272,162353900,206.77,207.9338,204.58,-0.61
2015-03-16,208.58,135571800,206.71,208.69,205.8641,1.34
2015-03-17,207.96,94322500,207.69,208.42,206.98,-0.3
2015-03-18,210.46,227287200,207.39,211.27,206.62,1.2
2015-03-19,209.5,117697000,209.96,210.4697,209.03,-0.46
2015-03-20,210.41,177517400,209.71,211.02,209.4903,0.43
2015-03-23,210.0,71619060,210.42,211.11,210.0,-0.19
2015-03-24,208.82,76947650,209.85,210.4,208.74,-0.56
2015-03-25,205.76,159285600,209.07,209.35,205.71,-1.47
2015-03-26,205.27,152909900,204.96,206.37,204.12,-0.24
2015-03-27,205.74,117057900,205.13,205.95,204.9,0.23
2015-03-30,208.25,95986750,206.98,208.61,206.96,1.22
2015-03-31,206.43,126569200,207.26,208.1,206.36,-0.87
2015-04-01,205.7,137055500,206.39,206.42,204.51,-0.35
2015-04-02,206.435,86817710,205.62,206.98,205.4,0.36
2015-04-06,207.83,113960800,205.37,208.45,205.21,0.68
2015-04-07,207.28,81058840,207.855,208.76,207.24,-0.26
2015-04-08,207.975,89261180,207.55,208.51,207.08,0.34
2015-04-09,208.9,85426740,207.78,209.18,207.19,0.44
2015-04-10,210.04,72471010,209.2,210.09,208.96,0.55
2015-04-13,209.09,74139030,209.87,210.63,209.03,-0.45
2015-04-14,209.49,74795430,208.85,209.71,208.1,0.19
2015-04-15,210.43,99415800,210.05,211.04,209.95,0.45
2015-04-16,210.37,68783390,210.03,210.98,209.7928,-0.03
2015-04-17,207.95,191012500,208.94,209.23,207.01,-1.15
2015-04-20,209.85,92026870,209.06,210.25,208.96,0.91
2015-04-21,209.6,71355280,210.67,210.86,209.24,-0.12
2015-04-22,210.63,78047720,210.01,210.85,208.9,0.49
2015-04-23,211.16,102247700,210.15,211.94,210.01,0.25
2015-04-24,211.6499,61224640,211.66,211.97,211.11,0.23
2015-04-27,210.77,79107250,212.33,212.48,210.54,-0.42
2015-04-28,211.44,86758030,210.74,211.5,209.3301,0.32
2015-04-29,210.57,125567200,210.37,211.29,209.6,-0.41
2015-04-30,208.46,160666400,209.88,210.35,207.62,-1.0
2015-05-01,210.72,103245100,209.4,210.77,209.28,1.08
2015-05-04,211.32,70813860,211.23,212.02,211.1,0.28
2015-05-05,208.9,113182500,211.03,211.46,208.73,-1.15
2015-05-06,208.04,135438200,209.56,209.93,206.76,-0.41
2015-05-07,208.87,88018400,207.92,209.38,207.52,0.4
2015-05-08,211.62,156207000,210.88,211.86,210.78,1.32
2015-05-11,210.605,75465110,211.57,211.89,210.52,-0.48
2015-05-12,209.98,119647000,209.61,210.63,208.62,-0.3
2015-05-13,210.02,94544280,210.47,211.22,209.74,0.02
2015-05-14,212.21,95825920,211.24,212.32,210.91,1.04
2015-05-15,212.44,76393990,212.44,212.61,211.86,0.11
2015-05-18,213.1,74382800,212.24,213.4,212.16,0.31
2015-05-19,213.03,72041550,213.24,213.57,212.69,-0.03
2015-05-20,212.88,76542810,213.15,213.78,212.504,-0.07
2015-05-21,213.5,64544870,212.71,213.75,212.51,0.29
2015-05-22,212.99,57367260,213.04,213.54,212.91,-0.24
2015-05-26,210.7,124074500,212.4,212.9089,210.2,-1.08
2015-05-27,212.7,92949380,211.25,212.98,210.7612,0.95
2015-05-28,212.46,74855480,212.33,212.59,211.63,-0.11
2015-05-29,211.14,123383800,212.38,212.43,210.82,-0.62
2015-06-01,211.57,93171140,211.94,212.34,210.62,0.2
2015-06-02,211.36,91438580,211.02,212.19,210.27,-0.1
2015-06-03,211.92,87704660,212.0,212.67,211.3301,0.26
2015-06-04,210.1292,151747400,211.07,211.859,209.75,-0.85
2015-06-05,209.77,121669100,209.95,210.58,208.98,-0.17
2015-06-08,208.48,88866040,209.64,209.82,208.39,-0.61
2015-06-09,208.45,104826800,208.45,209.1,207.69,-0.01
2015-06-10,210.95,133678600,209.37,211.41,209.2987,1.2
2015-06-11,211.63,73755850,211.48,212.09,211.2,0.32
2015-06-12,210.01,135327800,210.64,211.482,209.68,-0.77
2015-06-15,209.11,124240100,208.64,209.45,207.79,-0.43
2015-06-16,210.25,85152890,208.93,210.35,208.72,0.55
2015-06-17,210.59,126642800,210.59,211.32,209.36,0.16
2015-06-18,212.78,164892200,211.31,213.34,210.6315,1.04
2015-06-19,210.81,130219500,211.46,211.55,210.36,-0.93
2015-06-22,211.89,70514900,211.905,212.59,211.64,0.51
2015-06-23,212.04,68053640,212.14,212.44,211.57,0.07
2015-06-24,210.5,92151530,211.72,212.17,210.47,-0.73
2015-06-25,209.86,97026210,211.1,211.25,209.77,-0.3
2015-06-26,209.82,103470400,210.29,210.58,209.16,-0.02
2015-06-29,205.42,194187600,208.045,209.828,205.33,-2.1
2015-06-30,205.85,182761900,207.26,207.32,205.28,0.21
2015-07-01,207.5,134195600,207.73,208.03,206.56,0.8
2015-07-02,207.31,104256300,208.07,208.27,206.81,-0.09
2015-07-06,206.72,117560100,205.77,207.65,205.53,-0.28
2015-07-07,208.02,173452600,206.96,208.17,204.11,0.63
2015-07-08,204.53,163538700,206.45,206.7645,204.25,-1.68
2015-07-09,204.9,141251300,207.04,207.35,204.77,0.18
2015-07-10,207.48,129124200,207.29,207.98,204.9517,1.26
2015-07-13,209.77,105721800,208.99,209.9,208.94,1.1
2015-07-14,210.68,81287840,209.72,211.05,209.65,0.43
2015-07-15,210.61,97532900,210.73,211.28,210.04,-0.03
2015-07-16,212.3,105988600,211.87,212.3,211.58,0.8
2015-07-17,212.48,88094480,212.29,212.55,211.8,0.08
2015-07-20,212.59,70280430,212.75,213.18,212.21,0.05
2015-07-21,211.75,77743460,212.43,212.74,211.39,-0.4
2015-07-22,211.37,88346410,210.93,211.77,210.89,-0.18
2015-07-23,210.18,90364920,211.53,211.65,209.75,-0.56
2015-07-24,208.0,117558700,210.3,210.37,207.6,-1.04
2015-07-27,206.79,130669700,206.94,207.55,206.26,-0.58
2015-07-28,209.33,122370300,207.79,209.5,206.8,1.23
2015-07-29,210.77,104940200,209.48,211.04,209.31,0.69
2015-07-30,210.82,91218060,210.16,211.02,209.42,0.02
2015-07-31,210.5,102661200,211.42,211.45,210.16,-0.15
2015-08-03,209.79,113432300,210.46,210.53,208.65,-0.34
2015-08-04,209.38,81526350,209.7,210.2483,208.8,-0.2
2015-08-05,210.07,85589800,210.45,211.31,209.73,0.33
2015-08-06,208.35,110243400,210.29,210.415,207.65,-0.82
2015-08-07,207.95,117703500,208.16,208.34,206.87,-0.19
2015-08-10,210.57,79681690,209.28,210.67,209.28,1.26
2015-08-11,208.67,125935000,208.97,209.47,207.76,-0.9
2015-08-12,208.92,171911200,207.11,209.14,205.36,0.12
2015-08-13,208.66,89169630,208.73,209.55,208.01,-0.12
2015-08-14,209.42,72570710,208.43,209.5087,208.26,0.36
2015-08-17,210.59,78915420,208.71,210.59,208.16,0.56
2015-08-18,209.98,71661990,210.26,210.68,209.699,-0.29
2015-08-19,208.32,172781100,209.09,210.01,207.35,-0.79
2015-08-20,203.97,193680300,206.51,208.2865,203.9,-2.09
2015-08-21,197.63,343611100,201.73,203.9404,197.52,-3.11
2015-08-24,189.5,506257800,187.49,197.4772,182.4,-4.11
2015-08-25,187.27,367623500,195.43,195.45,186.92,-1.18
2015-08-26,194.46,338718200,192.08,194.79,188.37,3.84
2015-08-27,199.27,273700600,197.02,199.42,195.21,2.47
2015-08-28,199.28,160338700,198.5,199.835,197.92,0.01
2015-08-31,197.67,160296200,198.11,199.125,197.01,-0.81
2015-09-01,191.77,253561300,193.12,194.77,190.73,-2.98
2015-09-02,195.41,159445200,194.62,195.46,192.42,1.9
2015-09-03,195.55,151957000,196.26,198.05,194.96,0.07
2015-09-04,192.59,204620400,192.85,193.86,191.61,-1.51
2015-09-08,197.43,115807000,195.94,197.61,195.17,2.51
2015-09-09,194.79,147649100,199.32,199.47,194.35,-1.34
2015-09-10,195.85,158318900,194.56,197.22,194.25,0.54
2015-09-11,196.74,119507200,195.375,196.82,194.53,0.45
2015-09-14,196.01,79365650,196.95,197.01,195.43,-0.37
2015-09-15,198.46,112339400,196.61,198.99,195.9612,1.25
2015-09-16,200.18,99206800,198.82,200.41,198.41,0.87
2015-09-17,199.73,275634900,200.02,202.89,199.28,-0.22
2015-09-18,195.45,222607600,195.71,198.6844,194.96,-2.14
2015-09-21,196.46,105229400,196.44,197.68,195.21,0.52
2015-09-22,193.91,153492000,193.88,194.46,192.56,-1.3
2015-09-23,193.6,92548910,194.11,194.67,192.91,-0.16
2015-09-24,192.9,158490600,192.15,193.45,190.56,-0.36
2015-09-25,192.85,154595000,194.64,195.0,191.81,-0.03
2015-09-28,188.01,176317600,191.78,191.91,187.64,-2.51
2015-09-29,188.12,158394800,188.27,189.74,186.93,0.06
2015-09-30,191.63,162862400,190.37,191.825,189.44,1.87
2015-10-01,192.13,130248900,192.08,192.49,189.82,0.26
2015-10-02,195.0,209995600,189.77,195.03,189.12,1.49
2015-10-05,198.47,125618900,196.46,198.74,196.33,1.78
2015-10-06,197.79,109924000,198.31,198.98,197.0,-0.34
2015-10-07,199.41,123927900,198.9,199.825,197.48,0.82
2015-10-08,201.21,151731000,198.95,201.55,198.59,0.9
2015-10-09,201.33,106392100,201.38,201.9,200.58,0.06
2015-10-12,201.52,56154070,201.42,201.76,200.91,0.09
2015-10-13,200.25,87873100,200.65,202.16,200.05,-0.63
2015-10-14,199.29,98864500,200.18,200.87,198.94,-0.48
2015-10-15,202.35,133837900,200.08,202.36,199.64,1.54
2015-10-16,203.27,114037700,202.83,203.29,201.92,0.45
2015-10-19,203.37,76365770,202.5,203.37,202.13,0.05
2015-10-20,203.09,78214510,202.85,203.84,202.5471,-0.14
2015-10-21,201.85,101841800,203.61,203.79,201.65,-0.61
2015-10-22,205.26,174152100,202.98,205.51,201.85,1.69
2015-10-23,207.51,144366100,207.25,207.95,206.3,1.1
2015-10-26,207.0,68281240,207.3,207.37,206.56,-0.25
2015-10-27,206.6,77709730,206.2,207.0,205.79,-0.19
2015-10-28,208.95,135620300,207.0,208.98,206.21,1.14
2015-10-29,208.83,90191780,208.35,209.27,208.21,-0.06
2015-10-30,207.93,131012600,209.06,209.44,207.74,-0.43
2015-11-02,210.39,86052980,208.32,210.62,208.17,1.18
2015-11-03,211.0,95133060,209.97,211.66,209.7,0.29
2015-11-04,210.36,95668530,211.35,211.5,209.7201,-0.3
2015-11-05,210.15,78166140,210.43,210.98,209.09,-0.1
2015-11-06,210.04,110389000,209.74,210.32,208.46,-0.05
2015-11-09,208.08,130856000,209.31,209.49,206.95,-0.93
2015-11-10,208.56,75769150,207.51,208.6,207.19,0.23
2015-11-11,207.74,67716950,208.88,208.94,207.66,-0.39
2015-11-12,204.84,120950900,206.5,207.06,204.82,-1.4
2015-11-13,202.54,152793300,204.35,204.67,202.435,-1.12
2015-11-16,205.62,117342200,202.32,205.69,202.18,1.52
2015-11-17,205.47,120836000,205.99,207.04,204.88,-0.07
2015-11-18,208.73,121128300,206.04,208.9,205.99,1.59
2015-11-19,208.55,87841400,208.59,209.05,208.2,-0.09
2015-11-20,209.3108,93821880,209.45,210.12,208.86,0.36
2015-11-23,209.07,64789800,209.38,209.98,208.52,-0.12
2015-11-24,209.35,98705990,207.87,209.83,207.41,0.13
2015-11-25,209.32,51822520,209.5,209.74,209.01,-0.01
2015-11-27,209.56,37317780,209.43,209.8,208.86,0.11
2015-11-30,208.69,111785700,209.75,209.89,208.56,-0.42
2015-12-01,210.68,97501880,209.44,210.82,209.11,0.95
2015-12-02,208.529,108139300,210.615,211.0,208.23,-1.02
2015-12-03,205.61,165756900,208.83,209.15,204.7511,-1.4
2015-12-04,209.62,192874200,206.08,209.97,205.93,1.95
2015-12-07,208.35,101674200,209.23,209.7295,207.2,-0.61
2015-12-08,206.949,103090300,206.49,208.289,205.78,-0.67
2015-12-09,205.34,161939100,206.19,208.68,204.18,-0.78
2015-12-10,205.87,115879700,205.42,207.43,205.14,0.26
2015-12-11,201.88,210983700,203.35,204.14,201.51,-1.94
2015-12-14,202.9008,181638100,202.07,203.05,199.95,0.51
2015-12-15,205.0308,153713000,204.7,206.11,202.8666,1.05
2015-12-16,208.03,196380400,206.365,208.39,204.8,1.46
2015-12-17,204.86,172358700,208.4,208.48,204.84,-1.52
2015-12-18,200.0208,250946400,202.77,202.93,199.83,-2.36
2015-12-21,201.67,98751110,201.41,201.88,200.09,0.82
2015-12-22,203.5,110436800,202.715,203.85,201.55,0.91
2015-12-23,206.02,110819800,204.69,206.07,204.58,1.24
2015-12-24,205.68,48542150,205.72,206.33,205.42,-0.17
2015-12-28,205.21,65727270,204.86,205.26,203.94,-0.23
2015-12-29,207.4,92411310,206.51,207.79,206.47,1.07
2015-12-30,205.93,63232390,207.11,207.21,205.76,-0.71
2015-12-31,203.87,114819400,205.13,205.89,203.87,-1.0
2016-01-04,201.0192,221450500,200.49,201.03,198.59,-1.4
2016-01-05,201.36,110381200,201.4,201.9,200.05,0.17
2016-01-06,198.82,151636700,198.34,200.06,197.6,-1.26
2016-01-07,194.05,212565100,195.33,197.44,193.59,-2.4
2016-01-08,191.923,209524400,195.19,195.85,191.58,-1.1
2016-01-11,192.11,187405200,193.01,193.41,189.82,0.1
2016-01-12,193.6608,170946400,193.82,194.55,191.14,0.81
2016-01-13,188.83,220641200,194.45,194.86,188.38,-2.49
2016-01-14,191.93,239613400,189.55,193.26,187.66,1.64
2016-01-15,187.81,323965200,186.77,188.76,185.52,-2.15
2016-01-19,188.06,193451100,189.96,190.11,186.2,0.13
2016-01-20,185.65,285427700,185.03,187.495,181.02,-1.28
2016-01-21,186.69,195002600,186.21,188.87,184.64,0.56
2016-01-22,190.52,168109300,189.78,190.76,188.88,2.05
2016-01-25,187.64,129310300,189.92,190.15,187.41,-1.51
2016-01-26,190.2,139932200,188.42,190.53,188.02,1.36
2016-01-27,188.13,184964900,189.58,191.56,187.06,-1.09
2016-01-28,189.11,143300400,189.96,190.2,187.16,0.52
2016-01-29,193.7208,210246000,190.02,193.88,189.88,2.44
2016-02-01,193.65,135772400,192.53,194.58,191.84,-0.04
2016-02-02,190.16,182289400,191.96,191.97,189.54,-1.8
2016-02-03,191.3,204711700,191.41,191.78,187.1,0.6
2016-02-04,191.6,139293100,190.71,192.75,189.96,0.16
2016-02-05,187.95,180617400,190.99,191.6696,187.2,-1.91
2016-02-08,185.42,190784300,185.77,186.12,182.8,-1.35
2016-02-09,185.43,183477200,183.36,186.94,183.2,0.01
2016-02-10,185.27,147537200,186.41,188.34,185.12,-0.09
2016-02-11,182.86,218528800,182.34,184.1,181.09,-1.3
2016-02-12,186.63,127537400,184.96,186.65,183.96,2.06
2016-02-16,189.78,119814000,188.77,189.81,187.63,1.69
2016-02-17,192.88,135300500,191.16,193.32,191.01,1.63
2016-02-18,192.09,102131000,193.2,193.27,191.72,-0.41
2016-02-19,192.0,114694400,191.17,192.18,190.45,-0.05
2016-02-22,194.78,103194800,193.87,194.95,193.79,1.45
2016-02-23,192.32,111231000,194.0,194.32,192.18,-1.26
2016-02-24,193.2,150565000,190.63,193.53,189.32,0.46
2016-02-25,195.54,110203000,193.73,195.55,192.83,1.21
2016-02-26,195.0892,129366900,196.57,196.68,194.9,-0.23
2016-02-29,193.56,125170000,195.11,196.23,193.33,-0.78
2016-03-01,198.11,141407600,195.01,198.21,194.4542,2.35
2016-03-02,199.0,102132500,197.74,199.06,197.25,0.45
2016-03-03,199.775,94976900,198.79,199.795,198.11,0.39
2016-03-04,200.43,128969300,200.01,201.35,199.03,0.33
2016-03-07,200.59,99829000,199.34,201.07,199.25,0.08
2016-03-08,198.4,123663900,199.32,199.92,198.21,-1.09
2016-03-09,199.38,94522340,199.36,199.79,198.43,0.49
2016-03-10,199.54,156599200,199.96,201.07,197.38,0.08
2016-03-11,202.76,137871100,201.26,202.81,199.5179,1.61
2016-03-14,202.5,73478740,202.16,203.04,201.77,-0.13
2016-03-15,202.17,92992420,201.36,202.5307,201.05,-0.16
2016-03-16,203.34,128519100,201.6,203.82,201.55,0.58
2016-03-17,204.63,133787600,203.24,205.23,202.77,0.63
2016-03-18,204.38,135476400,204.17,204.78,203.8,-0.12
2016-03-21,204.67,72727510,204.07,204.94,203.8,0.14
2016-03-22,204.56,96745330,203.76,205.23,203.57,-0.05
2016-03-23,203.2092,80899020,204.11,204.33,203.01,-0.66
2016-03-24,203.12,84028660,202.0,203.16,201.74,-0.04
2016-03-28,203.24,61741680,203.61,203.86,202.705,0.06
2016-03-29,205.1208,92553650,202.76,205.25,202.4,0.93
2016-03-30,206.02,85684320,206.3,206.87,205.59,0.44
2016-03-31,205.52,94146900,205.91,206.41,205.33,-0.24
2016-04-01,206.92,113272000,204.35,207.14,203.98,0.68
2016-04-04,206.25,62656120,206.83,207.07,205.89,-0.32
2016-04-05,204.1892,98648990,204.67,206.2642,203.89,-1.0
2016-04-06,206.42,91660050,204.29,206.49,203.98,1.09
2016-04-07,203.95,112324600,205.14,205.56,203.09,-1.2
2016-04-08,204.4992,94933720,205.34,205.85,203.87,0.27
2016-04-11,204.0201,82561530,205.25,206.07,203.91,-0.23
2016-04-12,205.92,114890500,204.22,206.25,203.7,0.93
2016-04-13,208.0008,95684760,207.0,208.1,206.84,1.01
2016-04-14,208.01,65046200,208.07,208.6,207.6,0.0
2016-04-15,207.78,75684740,208.01,208.1721,207.4,-0.11
2016-04-18,209.2392,82211220,207.14,209.28,207.0,0.7
2016-04-19,209.9,87275610,209.74,210.2,208.94,0.32
2016-04-20,210.1,81035560,209.95,210.92,209.39,0.1
2016-04-21,208.97,85132680,210.12,210.25,208.65,-0.54
2016-04-22,208.97,99214080,208.55,209.29,207.91,0.0
2016-04-25,208.61,65967270,208.26,208.66,207.54,-0.17
2016-04-26,208.9192,75483500,209.04,209.52,208.36,0.15
2016-04-27,209.35,77218000,208.47,209.81,208.05,0.21
2016-04-28,207.4475,96764540,208.46,209.76,206.96,-0.91
2016-04-29,206.3308,142309300,206.72,207.13,205.03,-0.54
2016-05-02,207.97,61966240,206.92,208.18,206.41,0.79
2016-05-03,206.1592,106174100,206.52,206.8,205.28,-0.87
2016-05-04,205.01,92014370,204.99,205.85,204.42,-0.56
2016-05-05,204.97,67381980,205.56,205.98,204.47,-0.02
2016-05-06,205.72,88045660,204.06,205.77,203.88,0.37
2016-05-09,205.8892,73526600,205.57,206.4,205.36,0.08
2016-05-10,208.45,77228060,206.72,208.5,206.64,1.24
2016-05-11,206.5,81565790,207.91,208.54,206.5,-0.94
2016-05-12,206.56,89316340,207.29,207.4899,205.37,0.03
2016-05-13,204.76,96387930,206.21,206.86,204.38,-0.87
2016-05-16,206.78,77216300,204.96,207.34,204.89,0.99
2016-05-17,204.8508,114246600,206.46,206.8,204.23,-0.93
2016-05-18,204.91,122696600,204.44,206.3,203.63,0.03
2016-05-19,204.2,115151900,204.06,204.54,202.78,-0.35
2016-05-20,205.49,104892400,204.92,206.1,204.86,0.63
2016-05-23,205.21,58582750,205.51,205.84,204.985,-0.14
2016-05-24,207.87,93092790,206.17,208.24,206.14,1.3
2016-05-25,209.28,78870820,208.67,209.77,207.8691,0.68
2016-05-26,209.34,55114340,209.44,209.71,208.97,0.03
2016-05-27,210.24,62797750,209.53,210.25,209.47,0.43
2016-05-31,209.84,109644300,210.56,210.69,209.18,-0.19
2016-06-01,210.27,69743400,209.12,210.48,208.89,0.2
2016-06-02,210.91,62885190,209.8,210.93,209.2399,0.3
2016-06-03,210.28,101655600,210.25,210.69,208.86,-0.3
2016-06-06,211.35,64648460,210.7,211.77,210.51,0.51
2016-06-07,211.68,60838610,211.525,212.34,211.5,0.16
2016-06-08,212.37,66060100,211.84,212.52,211.6899,0.33
2016-06-09,212.08,73672890,211.51,212.22,211.19,-0.14
2016-06-10,210.07,113245800,210.46,210.86,209.43,-0.95
2016-06-13,208.4492,117376300,209.36,210.37,208.35,-0.77
2016-06-14,208.04,124789100,208.0,208.74,206.9199,-0.2
2016-06-15,207.75,108745400,208.54,209.36,207.53,-0.14
2016-06-16,208.37,149194500,206.73,208.57,205.59,0.3
2016-06-17,206.52,116531100,207.17,207.2,205.75,-0.89
2016-06-20,207.85,81546570,208.82,209.61,207.75,0.64
2016-06-21,208.44,72259730,208.3,208.92,207.78,0.28
2016-06-22,208.1,94503660,208.65,209.5,207.93,-0.16
2016-06-23,210.81,99651290,209.81,210.87,209.27,1.3
2016-06-24,203.13,332774500,203.63,210.8463,202.72,-3.64
2016-06-27,199.6,247488400,201.59,201.6,198.65,-1.74
2016-06-28,203.1997,158940500,201.48,203.23,201.12,1.8
2016-06-29,206.66,136758800,204.84,206.93,204.72,1.7
2016-06-30,209.475,163408900,207.21,209.54,206.56,1.36
2016-07-01,209.9208,105955800,209.36,210.49,209.29,0.21
2016-07-05,208.41,109446800,208.95,209.08,207.71,-0.72
2016-07-06,209.66,95760950,207.83,209.8,207.06,0.6
2016-07-07,209.526,85409500,209.87,210.6495,208.63,-0.06
2016-07-08,212.65,133850900,211.05,212.94,210.7785,1.49
2016-07-11,213.4,73418870,213.19,214.07,212.95,0.35
2016-07-12,214.95,100654900,214.53,215.3,213.4308,0.73
2016-07-13,214.92,87173840,215.44,215.45,214.35,-0.01
2016-07-14,216.12,90720450,216.4,216.67,215.66,0.56
2016-07-15,215.83,103992200,216.78,217.0125,215.308,-0.13
2016-07-18,216.4092,58340610,215.97,216.6,215.67,0.27
2016-07-19,216.19,54247840,215.92,216.23,215.63,-0.1
2016-07-20,217.085,58004900,216.75,217.37,216.24,0.41
2016-07-21,216.265,67610880,216.96,217.22,215.75,-0.38
2016-07-22,217.24,62676500,216.41,217.3,216.1,0.45
2016-07-25,216.65,55742050,217.0,217.06,215.97,-0.27
2016-07-26,216.75,69685850,216.53,217.17,215.76,0.05
2016-07-27,216.52,83930010,217.19,217.27,215.62,-0.11
2016-07-28,216.77,64786550,216.29,217.11,215.75,0.12
2016-07-29,217.12,79329720,216.46,217.54,216.13,0.16
2016-08-01,216.94,73111310,217.19,217.65,216.405,-0.08
2016-08-02,215.5492,92202880,216.65,216.83,214.57,-0.64
2016-08-03,216.18,53665810,215.48,216.245,215.13,0.29
2016-08-04,216.4097,46454000,216.31,216.78,214.25,0.11
2016-08-05,218.18,71799630,217.21,218.23,217.07,0.82
2016-08-08,218.05,39681420,218.4,218.52,217.74,-0.06
2016-08-09,218.18,51073070,218.13,218.76,217.8,0.06
2016-08-10,217.64,57758740,218.31,218.4038,217.23,-0.25
2016-08-11,218.65,72337050,218.26,218.94,217.95,0.46
2016-08-12,218.46,61208890,218.29,218.71,217.99,-0.09
2016-08-15,219.09,49712550,218.89,219.5,218.88,0.29
2016-08-16,217.96,53068810,218.6,218.68,217.96,-0.52
2016-08-17,218.37,74886240,218.0,218.53,217.02,0.19
2016-08-18,218.86,52668540,218.34,218.9,218.21,0.22
2016-08-19,218.54,75244030,218.31,218.75,217.74,-0.15
2016-08-22,218.53,61318460,218.26,218.8,217.83,-0.0
2016-08-23,218.97,53289030,219.25,219.6,218.9,0.2
2016-08-24,217.85,71553010,218.8,218.91,217.36,-0.51
2016-08-25,217.7,69128600,217.4,218.19,217.22,-0.07
2016-08-26,217.29,122386400,217.92,219.12,216.25,-0.19
2016-08-29,218.3608,70431280,217.44,218.665,217.4,0.49
2016-08-30,218.0,57588550,218.26,218.59,217.35,-0.17
2016-08-31,217.38,84916020,217.61,217.75,216.465,-0.28
2016-09-01,217.39,97720490,217.37,217.73,216.03,0.0
